pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,imu_match,imu_source_idx,imu_pc_t_ms,imu_dt_ms,imu_t_ms,imu_ax_raw,imu_ay_raw,imu_az_raw,imu_gx_raw,imu_gy_raw,imu_gz_raw,imu_mad_roll_mdeg,imu_mad_pitch_mdeg,imu_mad_yaw_mdeg,imu_mad_us,imu_ekf_roll_mdeg,imu_ekf_pitch_mdeg,imu_ekf_yaw_mdeg,imu_traceP_1e6,imu_ekf_us,imu_bx_uradps,imu_by_uradps,imu_bz_uradps
0,76,0,-15,0,-2,-18,-14,-4,-3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,76,-1,-6,0,-4,13,-5,-1,-8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,88,0,5,0,1,29,5,0,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,88,0,13,-1,5,26,12,2,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,128,1,14,-2,-8,78,13,3,-6,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,128,4,61,-1,13,118,60,10,22,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,129,0,-7,3,8,-88,-9,-1,15,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,129,-6,-46,-1,-16,-35,-45,-10,-19,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,133,-1,1,-3,-5,29,1,0,-8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,133,4,37,-3,8,96,38,5,7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,134,-1,7,2,10,-43,7,2,18,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,134,-4,-39,0,-11,-38,-36,-6,-20,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,139,-2,-9,-2,-6,13,-9,-1,-14,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,139,2,37,-2,7,93,37,3,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,154,2,6,3,8,-42,4,0,13,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,154,-5,-34,-2,-11,-25,-32,-7,-15,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,161,2,-4,-2,-5,33,-4,-2,-9,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,161,2,36,-3,8,69,37,5,12,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,170,2,-3,3,5,-37,-4,0,8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,170,0,-25,-1,-13,-18,-30,-7,-14,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,176,-12,7,-1,-1,28,5,0,-5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,176,5,22,-2,6,50,22,4,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,200,7,-10,2,3,-32,-6,2,8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,200,-2,-15,0,-7,3,-16,-2,-10,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,200,-6,3,-2,-2,21,6,-1,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,200,-4,19,0,4,34,16,1,7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,214,-3,-7,1,0,-15,-11,-3,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,214,-1,-8,-2,-3,13,-5,-1,-4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,221,7,1,1,-2,18,0,0,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,221,-4,10,-2,5,33,9,2,4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,236,-3,-5,1,0,-3,-5,2,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,236,0,-6,0,-3,9,-4,0,-4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,237,5,0,-2,-2,12,1,-3,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,237,2,10,0,1,32,11,4,8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,259,-2,-3,-1,1,-1,-5,-3,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,259,-1,-4,1,-3,0,-7,-1,-7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,259,2,1,0,-1,25,0,1,-5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,259,0,10,0,3,26,13,1,6,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,282,-4,-4,-2,-1,-2,-7,-3,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,282,1,-6,-1,-3,11,-3,0,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,282,1,2,1,0,29,3,0,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,282,4,7,0,1,20,5,0,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,298,-12,-10,1,0,2,-8,-4,-7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,298,10,-1,-1,-3,18,-1,-1,-3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,299,0,4,0,2,20,2,0,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,299,-1,7,-1,2,19,3,-1,5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,319,-2,-9,0,-3,2,-7,-1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,319,-3,1,-1,-1,29,2,1,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,328,0,3,-2,-1,16,5,1,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,328,2,6,1,4,14,5,0,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,341,2,-7,-1,-3,4,-9,-2,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,341,-2,1,0,1,29,1,-1,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,343,2,2,1,1,14,0,-1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,343,-3,3,-1,1,14,5,1,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,365,-1,-6,-2,-4,6,-7,-1,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,365,-1,1,-1,-1,31,4,1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,366,1,1,-2,-1,16,2,0,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,366,-3,4,0,2,16,4,2,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,387,-1,-6,1,-1,6,-8,-4,-5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,387,0,4,-1,0,26,1,-1,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,388,-2,1,-1,0,21,3,1,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,388,4,3,-2,1,15,2,-1,4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,402,6,-7,0,-2,10,-9,-3,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,402,-5,3,0,0,29,3,-1,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,403,-1,3,1,1,23,2,0,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,403,1,3,1,0,17,2,1,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,417,-2,-8,-2,-1,11,-6,-2,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,417,-1,1,0,-1,15,4,0,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,418,-1,0,0,0,17,3,2,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,418,-1,1,0,-1,5,0,-1,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,439,2,-7,0,-2,11,-5,-1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,439,0,5,0,-1,22,3,3,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,440,1,3,-1,0,17,1,2,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,440,-1,-1,-1,1,9,4,0,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,461,0,-9,0,-3,11,-7,0,-6,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,461,-1,4,0,0,30,1,-2,-3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,462,0,3,1,1,23,4,0,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,462,-3,1,0,0,13,1,-1,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,476,-2,-7,-2,-3,10,-4,-1,-5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,476,5,3,0,0,28,4,1,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,477,0,4,0,1,26,2,-1,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,477,3,1,0,2,3,-2,0,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,499,-6,-7,0,-4,13,-4,-1,-7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,499,1,3,0,0,24,4,1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,500,0,2,-1,0,10,0,-2,5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,500,-3,-1,-2,3,-5,1,-1,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,521,-2,-8,1,-2,11,-8,-3,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,521,-2,2,-3,0,13,3,2,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,522,0,0,1,0,12,0,-1,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,522,-3,-1,1,0,-7,1,0,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,537,1,-7,0,-3,8,-8,0,-5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,537,0,4,0,1,17,4,1,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,537,2,3,-2,2,15,2,0,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,537,2,-1,1,2,-4,-2,1,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,559,-2,-7,0,-3,10,-6,-3,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,559,0,4,-3,1,20,4,0,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,560,-4,1,1,0,13,1,0,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,560,1,1,0,0,-3,-2,-1,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,582,-6,-9,0,-2,8,-5,-2,-3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,582,2,1,1,1,13,2,0,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,583,-1,2,-1,1,16,2,0,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,583,-1,-1,-1,-1,-6,-1,1,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,597,4,-6,-1,-3,10,-9,-1,-6,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,597,-1,6,-2,-2,19,3,0,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,597,-3,0,0,-1,17,3,0,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,597,-1,0,0,0,4,0,2,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,619,3,-8,-1,-4,9,-5,-1,-5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,619,-1,4,-2,-1,10,3,0,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,620,-1,1,-2,0,18,2,0,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,620,0,-1,0,2,0,-1,-1,5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,641,-2,-4,-2,-1,7,-7,-3,-3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,641,0,3,1,1,16,5,1,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,642,0,1,-2,-2,19,3,-1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,642,-1,-4,0,0,-8,-5,-1,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,665,-1,-7,0,-3,8,-8,0,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,665,1,3,0,-1,14,-1,1,1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,665,3,3,-2,-1,16,2,-1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,665,-2,-2,2,1,9,-3,-2,-4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,680,-2,-6,-1,-1,5,-7,-2,-3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,680,0,2,-1,-1,17,3,1,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,680,2,4,1,1,21,3,1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
0,680,-1,-1,0,0,1,-1,-2,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376
