pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,imu_match,imu_source_idx,imu_pc_t_ms,imu_dt_ms,imu_t_ms,imu_ax_raw,imu_ay_raw,imu_az_raw,imu_gx_raw,imu_gy_raw,imu_gz_raw,imu_mad_roll_mdeg,imu_mad_pitch_mdeg,imu_mad_yaw_mdeg,imu_mad_us,imu_ekf_roll_mdeg,imu_ekf_pitch_mdeg,imu_ekf_yaw_mdeg,imu_traceP_1e6,imu_ekf_us,imu_bx_uradps,imu_by_uradps,imu_bz_uradps,emg_dc0,emg_dc1,emg_dc2,emg_dc3,emg_dc4,emg_dc5,emg_dc6,emg_dc7,emg_hp0,emg_hp1,emg_hp2,emg_hp3,emg_hp4,emg_hp5,emg_hp6,emg_hp7,emg_rect0,emg_rect1,emg_rect2,emg_rect3,emg_rect4,emg_rect5,emg_rect6,emg_rect7,emg_env0,emg_env1,emg_env2,emg_env3,emg_env4,emg_env5,emg_env6,emg_env7
0,0,-3,-44,4,1,-111,-45,-8,4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-2.637955,-43.606455,4.487264,1.433210,-112.528096,-44.630760,-7.620066,4.386156,-2.637955,-43.606455,4.487264,1.433210,-112.528096,-44.630760,-7.620066,4.386156,2.637955,43.606455,4.487264,1.433210,112.528096,44.630760,7.620066,4.386156,2.637955,43.606455,4.487264,1.433210,112.528096,44.630760,7.620066,4.386156
0,0,-2,-40,-1,-18,-8,-37,-8,-21,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-1.637955,-39.606455,-0.512736,-17.566790,-9.528096,-36.630760,-7.620066,-20.613844,-0.704544,-17.036178,-0.220546,-7.556116,-4.098381,-15.756223,-3.277668,-8.866765,0.704544,17.036178,0.220546,7.556116,4.098381,15.756223,3.277668,8.866765,1.930698,33.104035,3.176805,5.438243,79.622136,33.467621,5.865514,6.994922
0,1,1,15,-2,-1,55,14,2,-7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,1.362045,15.393545,-1.512736,-0.566790,53.471904,14.369240,2.379934,-6.613844,0.987359,16.329622,-0.525001,4.062158,25.335731,15.159631,2.891520,2.207991,0.987359,16.329622,0.525001,4.062158,25.335731,15.159631,2.891520,2.207991,1.676312,28.626391,2.611501,5.021624,66.636498,28.693656,5.071798,5.851869
0,1,6,54,-1,14,99,53,6,18,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,6.362045,54.393545,-0.512736,14.433210,97.471904,53.369240,6.379934,18.386156,2.575381,23.799285,0.204314,8.199328,29.823822,23.296029,2.964294,11.703148,2.575381,23.799285,0.204314,8.199328,29.823822,23.296029,2.964294,11.703148,1.940532,27.499167,2.263932,5.976602,59.604381,27.443955,4.635635,7.741072
0,2,-7,-20,2,3,-63,-20,-4,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-6.637955,-19.606455,2.487264,3.433210,-64.528096,-19.630760,-3.620066,2.386156,-4.484008,-21.593155,1.378292,-1.204671,-56.853786,-21.379487,-3.026313,-1.848233,4.484008,21.593155,1.378292,1.204671,56.853786,21.379487,3.026313,1.848233,2.652130,26.423782,2.116660,5.372715,59.064510,26.342988,4.361537,6.972987
0,2,-3,-30,-2,-12,-7,-28,-6,-15,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-2.637955,-29.606455,-1.512736,-11.566790,-8.528096,-27.630760,-5.620066,-14.613844,-0.208189,-13.589366,-1.127692,-6.970219,-0.367244,-12.637187,-2.162000,-8.107311,0.208189,13.589366,1.127692,6.970219,0.367244,12.637187,2.162000,8.107311,2.422544,24.751269,1.986325,5.670307,53.918483,24.594931,4.078179,7.174506
0,5,-1,-6,-1,-5,27,-4,-1,-10,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-0.637955,-5.606455,-0.512736,-4.566790,25.471904,-3.630760,-0.620066,-9.613844,0.770723,4.477993,-0.054925,0.012810,14.466673,4.887560,1.220727,-1.336568,0.770723,4.477993,0.054925,0.012810,14.466673,4.887560,1.220727,1.336568,2.261679,22.977643,1.839097,5.249686,50.217386,22.845293,3.803747,6.661485
0,5,3,55,-2,14,97,52,8,17,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,3.362045,55.393545,-1.512736,14.433210,95.471904,52.369240,8.379934,17.386156,2.052062,28.164468,-0.453762,8.178102,36.332191,26.189956,4.396307,11.038777,2.052062,28.164468,0.453762,8.178102,36.332191,26.189956,4.396307,11.038777,2.236551,23.688187,1.727782,5.698638,48.698729,23.289659,3.882765,7.352570
0,19,-2,-14,3,3,-51,-16,-3,7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-1.637955,-13.606455,3.487264,3.433210,-52.528096,-15.630760,-2.620066,7.386156,-1.268016,-17.564849,1.955503,-1.213801,-48.032390,-17.984022,-2.840489,0.446816,1.268016,17.564849,1.955503,1.213801,48.032390,17.984022,2.840489,0.446816,2.150585,23.088154,1.754544,5.387940,48.625142,22.761299,3.781171,6.933669
0,19,-2,-26,1,-8,-18,-24,-6,-12,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-1.637955,-25.606455,1.487264,-7.566790,-19.528096,-23.630760,-5.620066,-11.613844,-0.545420,-12.716918,-0.019140,-5.253601,-6.465978,-11.176674,-2.512207,-7.980400,0.545420,12.716918,0.019140,5.253601,6.465978,11.176674,2.512207,7.980400,2.047502,22.269454,1.664518,5.374657,46.175154,21.880605,3.674051,7.045344
0,21,2,0,0,-9,46,0,-1,-11,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,2.362045,0.393545,0.487264,-8.566790,44.471904,0.369240,-0.620066,-10.613844,1.485941,5.713537,-0.438369,-2.689901,24.747477,5.515779,1.070090,-3.002524,1.485941,5.713537,0.438369,2.689901,24.747477,5.515779,1.070090,3.002524,2.002967,21.302860,1.592550,5.188317,44.654111,20.928520,3.517897,6.778199
0,21,2,44,0,14,67,43,10,17,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,2.362045,44.393545,0.487264,14.433210,65.471904,43.369240,10.379934,17.386156,0.639157,21.383602,-0.188559,8.736113,19.677655,20.868403,5.191785,10.752324,0.639157,21.383602,0.188559,8.736113,19.677655,20.868403,5.191785,10.752324,1.926551,21.309600,1.525722,5.570941,43.128777,20.923517,3.686532,7.193726
0,30,-1,-15,2,1,-44,-16,-2,4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-0.637955,-14.606455,2.487264,1.433210,-45.528096,-15.630760,-1.620066,4.386156,-1.015484,-16.180182,0.779167,-1.834053,-39.281065,-16.401788,-2.928461,-0.966807,1.015484,16.180182,0.779167,1.834053,39.281065,16.401788,2.928461,0.966807,1.872275,20.959644,1.481710,5.376504,42.845068,20.610941,3.633838,6.916708
0,30,-3,-26,-2,-10,-1,-25,-4,-15,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-2.637955,-25.606455,-1.512736,-9.566790,-2.528096,-24.630760,-3.620066,-14.613844,-1.297070,-11.691186,-1.385398,-5.520393,1.599649,-10.926234,-2.119910,-8.588451,1.297070,11.691186,1.385398,5.520393,1.599649,10.926234,2.119910,8.588451,1.837171,20.437484,1.475039,5.386910,41.288754,20.074725,3.547193,7.049278
0,43,4,6,-3,-3,42,6,3,-6,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,4.362045,6.393545,-2.512736,-2.566790,40.471904,6.369240,3.379934,-5.613844,2.453038,8.735560,-1.026046,0.636433,19.183933,8.634458,2.099104,0.177022,2.453038,8.735560,1.026046,0.636433,19.183933,8.634458,2.099104,0.177022,1.818778,16.950469,0.901490,5.375966,28.750290,16.310762,2.958003,6.951287
0,43,3,31,0,10,33,32,4,16,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,3.362045,31.393545,0.487264,10.433210,31.471904,32.369240,4.379934,16.386156,0.625005,14.510893,0.849069,5.865526,4.380480,14.897541,1.333038,9.539145,0.625005,14.510893,0.849069,5.865526,4.380480,14.897541,1.333038,9.539145,1.816701,16.781777,0.927742,5.223051,28.753261,16.253025,2.847691,7.014583
0,51,0,-18,1,-2,-36,-18,-3,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,0.362045,-17.606455,1.487264,-1.566790,-37.528096,-17.630760,-2.620066,2.386156,-1.021572,-14.835021,0.795352,-2.638661,-27.795208,-15.098845,-2.437567,-1.918776,1.021572,14.835021,0.795352,2.638661,27.795208,15.098845,2.437567,1.918776,1.818051,16.682355,0.941383,5.157415,28.915115,16.248983,2.817188,7.008504
0,51,0,-12,-1,-6,5,-12,-3,-8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,0.362045,-11.606455,-0.512736,-5.566790,3.471904,-11.630760,-2.620066,-7.613844,-0.439415,-3.800264,-0.518163,-2.855530,5.679862,-3.913745,-1.048486,-5.126700,0.439415,3.800264,0.518163,2.855530,5.679862,3.913745,1.048486,5.126700,1.686815,15.455581,0.949946,4.730676,27.836224,15.045228,2.717982,6.419763
0,74,-1,5,-1,1,26,5,1,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-0.637955,5.393545,-0.512736,1.433210,24.471904,5.369240,1.379934,0.386156,-0.619145,5.677687,-0.222881,1.782688,11.475980,5.628875,1.269554,1.235911,0.619145,5.677687,0.222881,1.782688,11.475980,5.628875,1.269554,1.235911,1.198566,14.417800,0.877641,4.743694,23.524030,13.999047,2.616939,6.409249
0,74,1,21,-1,6,28,20,3,9,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,1.362045,21.393545,-0.512736,6.433210,26.471904,20.369240,3.379934,9.386156,0.593956,9.324362,-0.095869,2.917481,5.796510,8.873230,1.406354,4.402838,0.593956,9.324362,0.095869,2.917481,5.796510,8.873230,1.406354,4.402838,1.207752,14.173654,0.824667,4.431741,23.574782,13.790944,2.579878,6.145585
0,76,0,-15,0,-2,-18,-14,-4,-3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,0.362045,-14.606455,0.487264,-1.566790,-19.528096,-13.630760,-3.620066,-2.613844,-0.174654,-11.474163,0.388900,-2.186177,-17.292985,-10.807938,-2.406031,-3.267816,0.174654,11.474163,0.388900,2.186177,17.292985,10.807938,2.406031,3.267816,1.190972,14.452134,0.831061,4.470089,23.710377,14.029523,2.638717,6.197046
0,76,-1,-6,0,-4,13,-5,-1,-8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-0.637955,-5.606455,0.487264,-3.566790,11.471904,-4.630760,-0.620066,-7.613844,-0.505262,-1.064228,0.167280,-1.800627,5.895886,-0.777660,0.255488,-3.556289,0.505262,1.064228,0.167280,1.800627,5.895886,0.777660,0.255488,3.556289,1.065770,12.340392,0.823380,3.928874,21.688181,12.160464,2.363673,5.531984
0,88,0,5,0,1,29,5,0,-1,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,0.362045,5.393545,0.487264,1.433210,27.471904,5.369240,0.379934,-0.613844,0.212805,4.273737,0.071953,1.376167,9.418218,3.966864,0.540031,1.481266,0.212805,4.273737,0.071953,1.376167,9.418218,3.966864,0.540031,1.481266,1.012054,11.469633,0.636539,3.932694,17.661243,11.220476,2.243094,5.544846
0,88,0,13,-1,5,26,12,2,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,0.362045,13.393545,-0.512736,5.433210,24.471904,12.369240,2.379934,3.386156,0.091535,5.279381,-0.399187,2.312485,2.760709,4.717247,1.092560,2.357692,0.091535,5.279381,0.399187,2.312485,2.760709,4.717247,1.092560,2.357692,1.001800,11.044994,0.645398,3.725132,17.591974,10.888794,2.160078,5.156870
0,128,1,14,-2,-8,78,13,3,-6,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,1.362045,14.393545,-1.512736,-7.566790,76.471904,13.369240,3.379934,-5.613844,0.469509,2.700990,-0.601841,-4.597089,23.554575,2.459196,0.900086,-2.857099,0.469509,2.700990,0.601841,4.597089,23.554575,2.459196,0.900086,2.857099,0.928242,10.962720,0.654740,3.856072,17.474606,10.808546,2.154533,5.150965
0,128,4,61,-1,13,118,60,10,22,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,4.362045,61.393545,-0.512736,13.433210,116.471904,60.369240,10.379934,22.386156,1.492362,21.378205,0.171263,7.055489,27.337136,21.274201,3.398115,10.814877,1.492362,21.378205,0.171263,7.055489,27.337136,21.274201,3.398115,10.814877,0.995758,10.961969,0.654400,3.601888,18.195712,10.864907,1.881882,5.160311
0,129,0,-7,3,8,-88,-9,-1,15,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,0.362045,-6.606455,3.487264,8.433210,-89.528096,-8.630760,-0.620066,15.386156,-1.078626,-20.053731,1.794212,0.884141,-76.849402,-20.528604,-3.269848,1.640918,1.078626,20.053731,1.794212,0.884141,76.849402,20.528604,3.269848,1.640918,1.000490,11.410084,0.784103,3.576195,25.351815,11.354834,1.921620,5.172463
0,129,-6,-46,-1,-16,-35,-45,-10,-19,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-5.637955,-45.606455,-0.512736,-15.566790,-36.528096,-44.630760,-9.620066,-18.613844,-3.044775,-25.401160,-0.948790,-9.942973,-10.258496,-24.315010,-5.277708,-13.918819,3.044775,25.401160,0.948790,9.942973,10.258496,24.315010,5.277708,13.918819,1.242175,12.904029,0.736222,4.204048,25.496052,12.752840,2.315428,5.943383
0,133,-1,1,-3,-5,29,1,0,-8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-0.637955,1.393545,-2.512736,-4.566790,27.471904,1.369240,0.379934,-7.613844,0.841014,9.290448,-1.268382,0.454666,23.116177,9.327503,2.031230,-1.255490,0.841014,9.290448,1.268382,0.454666,23.116177,9.327503,2.031230,1.255490,1.078752,12.931683,0.762718,4.202363,25.727994,12.787654,2.311100,5.952659
0,133,4,37,-3,8,96,38,5,7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,4.362045,37.393545,-2.512736,8.433210,94.471904,38.369240,5.379934,7.386156,2.512433,19.481070,-0.545577,5.787342,38.762248,19.927146,3.024388,5.912014,2.512433,19.481070,0.545577,5.787342,38.762248,19.927146,3.024388,5.912014,1.259636,13.390146,0.742635,4.194613,27.710672,13.267823,2.422314,5.606341
0,134,-1,7,2,10,-43,7,2,18,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-0.637955,7.393545,2.487264,10.433210,-44.528096,7.369240,2.379934,18.386156,-1.069993,-4.524575,1.916009,3.349619,-43.115906,-4.762838,0.010490,7.274473,1.069993,4.524575,1.916009,3.349619,43.115906,4.762838,0.010490,7.274473,1.262505,12.846728,0.876665,4.230707,29.077172,12.703209,2.333068,5.911677
0,134,-4,-39,0,-11,-38,-36,-6,-20,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-3.637955,-38.606455,0.487264,-10.566790,-39.528096,-35.630760,-5.620066,-19.613844,-1.750652,-21.732459,-0.036127,-7.592071,-16.395039,-20.544535,-3.436579,-13.216168,1.750652,21.732459,0.036127,7.592071,16.395039,20.544535,3.436579,13.216168,1.341283,14.062096,0.865712,4.629639,29.366263,13.799487,2.491638,6.748836
0,139,-2,-9,-2,-6,13,-9,-1,-14,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-1.637955,-8.606455,-1.512736,-5.566790,11.471904,-8.630760,-0.620066,-13.613844,0.107254,3.556170,-0.875813,-1.114944,14.884854,2.776730,0.672484,-3.103936,0.107254,3.556170,0.875813,1.114944,14.884854,2.776730,0.672484,3.103936,1.331345,14.012255,0.894818,4.614689,29.475346,13.737300,2.474962,6.791602
0,139,2,37,-2,7,93,37,3,2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,2.362045,37.393545,-1.512736,7.433210,91.471904,37.369240,3.379934,2.386156,1.766679,21.315913,-0.376719,5.112195,40.813430,20.980647,2.009806,5.547066,1.766679,21.315913,0.376719,5.112195,40.813430,20.980647,2.009806,5.547066,1.403645,14.919379,0.900099,4.749119,31.390718,14.646894,2.504533,6.851209
0,154,2,6,3,8,-42,4,0,13,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,2.362045,6.393545,3.487264,8.433210,-43.528096,4.369240,0.379934,13.386156,0.759913,-4.165478,1.988642,2.629078,-40.513073,-5.169961,-0.425919,7.117496,0.759913,4.165478,1.988642,2.629078,40.513073,5.169961,0.425919,7.117496,1.417494,14.643197,1.040122,4.765130,32.882412,14.425568,2.423250,7.056543
0,154,-5,-34,-2,-11,-25,-32,-7,-15,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-4.637955,-33.606455,-1.512736,-10.566790,-26.528096,-31.630760,-6.620066,-14.613844,-2.684089,-18.997180,-1.295295,-7.041730,-10.113829,-17.708699,-3.194158,-8.982325,2.684089,18.997180,1.295295,7.041730,10.113829,17.708699,3.194158,8.982325,1.582924,15.495818,1.095307,5.100659,32.955674,15.180700,2.568315,7.392864
0,161,2,-4,-2,-5,33,-4,-2,-9,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,2.362045,-3.606455,-1.512736,-4.566790,31.471904,-3.630760,-1.620066,-8.613844,1.856431,4.732713,-0.557153,-0.448086,20.597586,4.426663,0.776758,-1.282807,1.856431,4.732713,0.557153,0.448086,20.597586,4.426663,0.776758,1.282807,1.657884,15.505343,1.105215,5.088791,33.317336,15.189777,2.572646,7.390213
0,161,2,36,-3,8,69,37,5,12,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,2.362045,36.393545,-2.512736,8.433210,67.471904,37.369240,5.379934,12.386156,0.798518,19.241168,-0.669788,5.399035,24.344682,19.539662,3.345067,8.481083,0.798518,19.241168,0.669788,5.399035,24.344682,19.539662,3.345067,8.481083,1.671385,16.274805,1.114523,5.253183,33.938674,16.012844,2.707857,7.704283
0,170,2,-3,3,5,-37,-4,0,8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,2.362045,-2.606455,3.487264,5.433210,-38.528096,-3.630760,0.379934,8.386156,0.343472,-8.498993,2.292718,1.031912,-35.122925,-9.230873,-0.711847,1.927477,0.343472,8.498993,2.292718,1.031912,35.122925,9.230873,0.711847,1.927477,1.669194,16.416689,1.261649,5.114927,34.645626,16.188439,2.703852,7.683636
0,170,0,-25,-1,-13,-18,-30,-7,-14,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,0.362045,-24.606455,-0.512736,-12.566790,-19.528096,-29.630760,-6.620066,-13.613844,-0.712533,-13.118727,-0.734364,-7.298592,-6.935057,-15.154081,-3.317146,-8.633923,0.712533,13.118727,0.734364,7.298592,6.935057,15.154081,3.317146,8.633923,1.631990,15.784669,1.276003,5.139235,33.917176,15.688878,2.696661,7.483882
0,176,-12,7,-1,-1,28,5,0,-5,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-11.637955,7.393545,-0.512736,-0.566790,26.471904,5.369240,0.379934,-4.613844,-5.468123,8.121523,-0.315877,2.022247,16.803254,8.536452,1.584130,0.157463,5.468123,8.121523,0.315877,2.022247,16.803254,8.536452,1.584130,0.157463,2.171642,15.004732,1.185482,5.162170,27.362340,14.874283,2.586024,7.471140
0,176,5,22,-2,6,50,22,4,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,5.362045,22.393545,-1.512736,6.433210,48.471904,22.369240,4.379934,3.386156,4.960280,9.945409,-0.566006,3.880797,16.690692,10.984158,2.401937,3.508822,4.960280,9.945409,0.566006,3.880797,16.690692,10.984158,2.401937,3.508822,2.410663,13.642580,1.167883,4.545562,27.587664,13.697893,2.260537,6.546696
0,200,7,-10,2,3,-32,-6,2,8,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,7.362045,-9.606455,2.487264,3.433210,-33.528096,-5.630760,2.379934,8.386156,2.993870,-9.486483,1.477086,0.378863,-28.091911,-7.319133,0.172888,3.659954,2.993870,9.486483,1.477086,0.378863,28.091911,7.319133,0.172888,3.659954,2.530021,13.652213,1.185276,4.545066,27.915570,13.610446,2.194870,6.610858
0,200,-2,-15,0,-7,3,-16,-2,-10,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-1.637955,-14.606455,0.487264,-6.566790,1.471904,-15.630760,-1.620066,-9.613844,-2.583455,-6.231164,-0.224925,-4.138401,2.971421,-7.449590,-1.646180,-6.168176,2.583455,6.231164,0.224925,4.138401,2.971421,7.449590,1.646180,6.168176,2.535125,12.729819,1.177808,4.414584,25.934291,12.682453,2.087503,6.627555
0,200,-6,3,-2,-2,21,6,-1,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-5.637955,3.393545,-1.512736,-1.566790,19.471904,6.369240,-0.620066,-1.613844,-2.831784,5.062205,-0.957021,0.370605,9.020571,6.258661,-0.277946,0.787934,2.831784,5.062205,0.957021,0.370605,9.020571,6.258661,0.277946,0.787934,2.630184,12.744271,1.091069,4.323996,23.358409,12.728794,2.088823,6.339477
0,200,-4,19,0,4,34,16,1,7,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-3.637955,19.393545,0.487264,4.433210,32.471904,16.369240,1.379934,7.386156,-0.357780,9.059621,0.448623,2.740229,9.471849,6.993442,0.740718,4.210147,0.357780,9.059621,0.448623,2.740229,9.471849,6.993442,0.740718,4.210147,2.589999,11.599283,1.097595,3.887953,23.082975,11.634742,1.886476,5.383201
0,214,-3,-7,1,0,-15,-11,-3,0,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-2.637955,-6.606455,1.487264,0.433210,-16.528096,-10.630760,-2.620066,0.386156,0.276242,-7.286674,0.623106,-0.541873,-17.002497,-8.605549,-1.401936,-1.200017,0.276242,7.286674,0.623106,0.541873,17.002497,8.605549,1.401936,1.200017,2.590893,11.723165,1.085200,3.879221,23.187217,11.836645,1.914909,5.328559
0,214,-1,-8,-2,-3,13,-5,-1,-4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-0.637955,-7.606455,-1.512736,-2.566790,11.471904,-4.630760,-0.620066,-3.613844,0.979095,-3.564400,-1.022389,-1.523489,4.730427,-1.120741,0.257249,-2.236717,0.979095,3.564400,1.022389,1.523489,4.730427,1.120741,0.257249,2.236717,2.560910,10.290055,1.114533,3.653408,20.500347,10.428515,1.839316,5.152964
0,221,7,1,1,-2,18,0,0,3,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,7.362045,1.393545,1.487264,-1.566790,16.471904,0.369240,0.379934,3.386156,3.862235,2.338049,0.850643,-0.225172,4.185411,1.668610,0.540789,2.048862,3.862235,2.338049,0.850643,0.225172,4.185411,1.668610,0.540789,2.048862,2.753634,10.248723,1.005679,3.585707,17.443599,10.346188,1.841471,4.820207
0,221,-4,10,-2,5,33,9,2,4,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-3.637955,10.393545,-1.512736,5.433210,31.471904,9.369240,2.379934,4.386156,-3.070212,4.876908,-0.924517,2.914100,8.252344,4.588958,1.092886,1.311426,3.070212,4.876908,0.924517,2.914100,8.252344,4.588958,1.092886,1.311426,2.782302,8.997619,0.976013,3.149922,17.373460,9.281591,1.657579,4.194548
0,236,-3,-5,1,0,-3,-5,2,-2,1,0,197.000,-197.000,1125862,17304,-782,-3974,-534,-45,51,34987,-20895,5678,7,13298,1971,-44464,556601,165,-380,2331,9376,-2.637955,-4.606455,1.487264,0.433210,-4.528096,-4.630760,2.379934,-1.613844,-0.890474,-4.354310,0.892741,-0.897221,-11.935277,-4.048032,0.470090,-2.016726,0.890474,4.354310,0.892741,0.897221,11.935277,4.048032,0.470090,2.016726,2.748032,8.983960,0.993658,3.156766,16.784155,9.269236,1.649320,4.215116
