pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
2090,2847,2,1,-1,1,20,1,2,0
2090,2847,-2,4,-1,1,16,3,1,2
2098,2855,-3,-7,0,-2,1,-7,-1,-2
2098,2855,1,0,-3,-2,17,4,1,-2
2113,2870,0,0,2,0,9,1,0,-2
2113,2870,1,4,-1,-1,15,4,0,2
2115,2872,0,-8,1,-2,-1,-8,-1,-4
2115,2872,0,-1,-1,-1,23,2,0,-1
2136,2892,-3,3,-2,2,11,3,1,1
2136,2892,-2,2,0,-1,13,3,-1,1
2137,2894,-1,-8,0,-2,-2,-9,-3,-5
2137,2894,-1,3,-2,-3,20,1,0,-3
2150,2906,-1,1,-1,0,16,3,1,-2
2150,2906,-2,4,0,1,11,4,2,1
2157,2914,2,-7,0,0,2,-9,-2,-1
2157,2914,2,2,-1,-2,22,1,-3,3
2173,2930,0,2,-1,1,14,2,-1,5
2173,2930,-5,5,0,3,13,5,1,4
2175,2931,-2,-8,0,-4,-3,-7,-1,-2
2175,2931,1,2,0,0,21,2,-1,-4
2196,2953,2,3,-1,0,5,0,1,-1
2196,2953,4,5,-2,1,15,6,-1,4
2197,2954,-3,-9,2,-1,5,-8,-2,-1
2197,2954,1,1,-3,0,21,3,0,1
2210,2967,0,1,-3,0,15,1,-1,-1
2210,2967,1,4,0,2,11,5,2,-2
2217,2973,-2,-6,-1,-2,4,-9,0,-5
2217,2973,0,3,-1,-2,25,3,0,-4
2233,2990,1,3,1,2,16,1,0,-1
2233,2990,1,3,1,3,14,3,0,4
2235,2991,-3,-9,-1,-2,0,-5,-4,-1
2235,2991,0,3,-1,-2,25,3,2,-3
2263,3020,-1,2,1,0,8,1,-1,0
2263,3020,-2,4,-2,1,13,4,1,4
2265,3022,-2,-8,0,-1,3,-8,0,-1
2265,3022,1,3,0,0,21,2,1,-2
2270,3027,0,2,1,0,10,3,0,2
2270,3027,-2,4,1,1,13,5,1,1
2277,3034,0,-9,-3,-2,-3,-8,-2,3
2277,3034,0,3,-2,-1,19,3,-1,-3
2293,3050,2,3,-1,0,10,0,0,-1
2293,3050,1,3,2,4,13,4,1,0
2295,3051,-3,-6,0,-2,5,-4,0,-2
2295,3051,-1,2,1,1,20,2,1,0
2316,3073,-1,2,-1,1,10,4,0,1
2316,3073,-1,4,0,0,11,2,-1,2
2317,3074,0,-7,1,-3,6,-10,-2,-4
2317,3074,3,3,1,0,22,1,2,1
2330,3087,-1,2,1,-1,23,4,2,1
2330,3087,0,4,-1,3,10,5,-1,5
2337,3094,1,-8,-2,-2,5,-9,-1,-1
2337,3094,1,3,0,-1,24,2,-2,-2
2353,3110,-3,3,-2,0,11,2,-1,-3
2353,3110,1,5,0,1,13,7,-2,2
2355,3112,-1,-5,1,-1,4,-7,-1,-3
2355,3112,-2,2,-1,2,14,0,1,-6
2375,3133,2,3,0,1,13,2,1,0
2376,3133,-2,1,-3,0,11,2,2,2
2382,3139,0,-9,1,-2,4,-8,-1,1
2382,3139,0,0,-2,-2,19,3,1,3
2390,3147,2,5,-2,1,8,3,-2,4
2390,3147,2,5,0,-1,8,3,-1,1
2397,3153,0,-6,0,-3,5,-8,-2,-4
2397,3153,1,5,0,0,19,3,-1,-3
2414,3171,-1,0,-2,-1,9,-1,1,-3
2414,3171,1,5,-1,3,5,3,0,2
2415,3172,-1,-10,0,-2,4,-7,0,0
2416,3172,0,3,1,1,16,2,0,1
2436,3192,-3,2,0,0,3,3,1,3
2436,3192,0,3,-1,2,13,5,1,4
2438,3194,-1,-9,0,-4,6,-9,-2,-3
2438,3194,-1,0,-1,0,16,3,-1,0
2449,3206,0,2,-2,1,10,2,-1,1
2449,3206,4,4,0,3,2,1,0,2
2458,3215,-3,-8,-2,-4,4,-6,-2,-6
2458,3215,-4,3,1,-1,20,3,1,0
2473,3230,1,0,1,2,8,2,0,0
2473,3230,-1,2,0,1,9,1,1,1
2475,3232,2,-8,0,-2,6,-8,-1,-4
2475,3232,1,4,-2,-1,21,3,-1,-2
2496,3252,-1,3,-1,0,11,2,0,0
2496,3252,1,2,0,3,7,3,2,2
2497,3254,-3,-9,0,-3,7,-7,-4,-5
2497,3254,-3,3,1,-2,19,4,0,-1
2509,3267,-2,1,-1,1,17,3,1,2
2510,3267,0,2,0,0,7,2,1,2
2518,3275,-2,-8,1,-2,5,-9,0,-3
2518,3275,3,3,-1,0,24,4,1,-3
2533,3289,0,1,-1,1,20,1,0,1
2533,3289,-1,2,0,2,7,3,-1,4
2541,3297,-1,-8,0,-1,9,-7,-4,-2
2541,3297,-3,4,1,-1,24,3,0,-1
2556,3312,1,2,0,-1,11,2,1,1
2556,3312,0,5,0,0,11,3,1,1
2557,3314,1,-8,-2,-1,6,-10,-2,-3
2557,3314,2,2,-1,1,19,4,2,0
2569,3326,-1,4,0,1,13,2,0,1
2569,3326,-2,2,0,3,9,0,1,3
2578,3335,-2,-7,-1,-2,6,-5,-1,-3
2578,3335,1,4,-3,0,19,5,-1,1
2594,3350,2,1,1,-1,16,2,1,2
2594,3350,2,3,0,2,5,3,1,0
2595,3352,1,-7,-2,0,9,-9,0,-4
2595,3352,0,3,-1,1,23,2,2,-2
2616,3372,0,2,-1,-1,11,0,0,3
2616,3372,-1,1,0,0,1,1,-1,2
2617,3374,-1,-8,1,-4,9,-8,-2,-2
2617,3374,0,5,-2,-3,16,5,0,0
2629,3386,-1,1,1,0,13,0,-1,0
2629,3386,1,3,0,0,5,2,0,4
2638,3395,1,-5,-1,-4,7,-7,-2,-4
2638,3395,0,4,-1,2,12,3,0,1
2653,3410,-2,2,0,2,15,4,-1,0
2653,3410,0,0,0,1,2,0,0,3
2655,3411,-1,-8,-1,-6,8,-8,-4,-3
2655,3411,0,3,-1,-1,15,2,1,0
2676,3432,0,1,-1,1,12,3,-1,-2
2676,3432,-2,0,0,1,2,0,1,-3
2677,3434,1,-9,2,-1,7,-6,0,-6
2677,3434,2,2,-1,-1,18,4,2,1
2689,3446,0,3,-1,0,11,0,-1,3
2689,3446,0,0,1,0,-3,0,2,6
2698,3455,-1,-9,1,-3,8,-8,-3,-5
2698,3455,2,5,0,0,15,2,1,0
2713,3470,0,1,0,1,11,3,1,-1
2713,3470,0,1,2,0,-1,0,-1,1
2715,3472,0,-8,0,-4,6,-5,-1,-2
2715,3472,1,3,0,0,7,3,0,2
2736,3492,-2,3,0,1,11,2,-4,2
2736,3492,0,2,0,0,-4,0,-1,3
2737,3494,0,-7,-1,-2,9,-7,0,-4
2737,3494,-1,4,0,1,11,2,-1,-1
2750,3506,0,2,0,-1,11,1,2,-1
2750,3506,-3,-1,-1,1,-4,0,-3,-1
2758,3516,-2,-8,0,-2,9,-7,1,-5
2758,3516,1,4,-1,0,11,4,0,-2
2773,3530,0,1,-1,0,7,2,-1,-2
2773,3530,2,-1,2,2,-4,-2,0,0
2848,3531,-1,-6,-2,-4,7,-7,-1,-2
2848,3531,-3,2,1,1,14,1,1,-2
2848,3552,1,3,-1,-3,6,1,2,0
2848,3552,-1,-2,0,0,-3,0,0,-1
2848,3554,-2,-8,-2,-1,8,-7,-5,-2
2848,3554,-2,4,-1,0,13,1,0,-2
2848,3566,0,3,-1,2,12,2,1,1
2848,3566,1,-3,-1,1,-9,-3,2,3
2848,3575,0,-6,-1,-2,5,-6,0,-1
2848,3575,2,0,0,-1,15,2,1,5
2848,3590,-1,1,1,1,8,2,0,1
2848,3590,1,-2,-1,-1,4,-2,0,0
2848,3592,-1,-5,-1,-2,6,-7,0,-2
2848,3592,-1,4,-2,0,13,3,1,2
2856,3612,-2,0,0,1,11,2,1,2
2856,3612,0,-2,1,-1,-5,-1,-1,3
2857,3614,-1,-6,1,-3,7,-2,-2,-9
2857,3614,0,2,0,0,18,4,0,0
2878,3635,-1,2,0,-1,14,1,0,2
2878,3635,0,-4,1,-1,1,-1,0,4
2880,3636,0,-5,0,-4,8,-5,-2,-1
2880,3636,1,4,0,1,13,3,1,-4
2893,3649,3,1,-1,1,22,1,1,-1
2893,3649,1,-3,-1,0,2,-4,-2,1
2895,3652,-1,-5,1,-2,8,-7,-1,-4
2895,3652,-1,2,0,-1,20,4,-1,1
2916,3673,-1,2,0,1,15,0,-1,-1
2916,3673,-1,-1,1,0,-3,-2,1,-4
2917,3674,-3,-6,-2,-1,6,-5,-2,-4
2917,3674,-2,1,-2,0,12,1,0,1
2938,3695,1,3,-2,1,15,5,2,0
2938,3695,1,-2,-1,0,2,-4,-2,1
2940,3697,-2,-6,-2,-5,6,-6,-1,-4
2940,3697,-2,2,0,1,12,2,1,0
2961,3717,-1,1,1,-1,21,5,0,2
2961,3717,-3,0,1,1,-7,-4,-1,-1
2962,3719,6,-6,1,-3,10,-6,-3,-3
2962,3719,-1,3,-1,1,20,1,1,1
2976,3732,-1,3,-2,1,13,2,-2,-2
2976,3732,-1,-2,-1,0,-9,-2,-1,1
2977,3734,-2,-8,-2,-4,9,-6,-3,-4
2977,3734,1,1,0,-3,10,2,-3,0
2999,3756,1,2,0,0,11,2,-1,1
2999,3756,-1,-3,0,-1,-9,-2,1,1
3000,3757,-3,-6,-2,-2,8,-4,-2,-5
3000,3757,1,3,1,1,10,2,2,-4
3013,3770,-2,2,1,1,24,5,-1,1
3013,3770,1,-3,2,3,-12,-4,-2,1
3019,3776,2,-4,0,-2,9,-8,0,-2
3020,3776,0,2,0,0,14,2,0,-2
3036,3793,-2,1,-1,0,10,0,0,1
3036,3793,0,-3,1,0,-13,-1,-2,4
3042,3798,-1,-6,0,-1,8,-5,-1,-2
3042,3798,1,4,-1,1,10,2,1,-1
3058,3814,2,2,1,1,9,2,-1,0
3058,3814,-1,-5,-3,-1,-17,-4,-4,-2
3060,3817,-3,-6,-1,-4,6,-4,-1,-5
3060,3817,-1,3,-1,0,14,2,0,3
3073,3829,0,3,-2,-1,30,3,1,1
3073,3829,0,-4,-1,0,-11,-4,-2,1
3079,3836,0,-4,1,1,9,-4,-3,-7
3079,3836,2,2,1,0,11,4,-1,-2
3096,3852,1,2,-1,-1,5,2,2,2
3096,3852,1,-3,1,-1,-8,-4,0,2
3097,3854,-2,-3,-1,-5,9,-3,-1,-2
3097,3854,-2,1,-1,-1,14,3,0,2
3119,3875,0,2,0,1,10,1,-2,3
3119,3875,-1,-6,0,-2,-13,-4,-2,-1
3120,3877,-2,-5,-1,-2,8,-5,-1,-3
3120,3877,-1,2,-1,2,12,3,-1,-1
3133,3889,-3,3,-1,-1,21,3,0,2
3133,3889,-3,-2,0,0,-9,-5,1,-1
3139,3896,-1,-4,0,-4,9,-2,1,-5
3139,3896,2,3,-2,-1,9,2,-1,-2
3156,3912,1,2,-3,0,0,2,-2,-1
3156,3912,1,-6,-1,-1,-15,-6,-1,-1
3157,3913,-2,-3,1,-2,11,-2,0,-1
3157,3913,1,4,0,0,5,2,2,4
3186,3942,0,2,0,0,4,2,1,3
3186,3942,0,-5,0,-1,-10,-5,-1,-2
3187,3944,0,-6,-1,-2,8,-6,-1,-3
3187,3944,-1,0,-2,1,7,4,-1,-1
3193,3949,-2,3,-2,0,6,1,-2,2
3193,3949,-4,-5,0,-1,-13,-6,-1,-1
3200,3956,0,-3,0,-1,7,-4,-3,-3
3200,3956,-1,2,1,0,15,0,1,0
3216,3972,-2,3,1,1,13,3,4,1
3216,3972,-1,-4,-1,0,-9,-5,0,1
3217,3973,0,-5,-1,-5,9,-2,-1,0
3217,3973,-2,3,-1,-1,15,1,0,0
3238,3995,-1,3,0,1,15,4,0,-1
3238,3995,0,-4,1,-1,-11,-6,1,-2
3240,3997,0,-2,-1,-2,7,0,-2,-5
3240,3997,1,2,0,1,12,3,-1,1
3253,4009,0,2,-1,2,18,2,-1,0
3253,4009,4,-5,1,0,-13,-5,-2,-2
3259,4016,-3,-2,-1,-2,8,-3,-1,-5
3259,4016,2,3,0,-1,23,1,0,2
3275,4031,1,4,1,0,21,2,1,0
3275,4031,0,-6,0,-1,-9,-6,-1,2
3283,4040,1,-1,-2,-3,10,-4,-1,0
3283,4040,-2,3,-1,0,8,3,0,2
3298,4054,-3,3,0,0,14,5,2,2
3298,4054,-4,-9,0,-1,-9,-3,-3,1
3300,4056,0,-2,-1,-2,8,-1,0,-4
3300,4056,1,1,-2,2,18,4,1,-1
3313,4069,2,2,-2,-1,17,3,0,-1
3313,4069,-1,-4,-1,-2,-15,-6,0,-2
3319,4075,0,-2,1,-3,14,-1,0,-3
3320,4075,1,1,0,1,13,0,2,1
3336,4092,0,5,-1,1,14,5,1,2
3336,4092,-3,-7,1,0,-4,-6,-1,-4
3337,4094,-1,-1,0,0,11,0,-2,-5
3337,4094,0,3,-2,0,10,3,0,-1
3358,4115,-3,4,0,1,11,4,-1,2
3358,4115,-1,-6,-1,-1,-12,-5,-3,3
3360,4116,3,-2,0,-2,14,-3,1,-4
3360,4116,0,2,-1,-1,14,4,-1,1
3372,4128,-1,5,-1,-1,16,4,0,6
3372,4128,-3,-5,0,-1,-13,-7,-3,1
3381,4138,-2,-1,-2,-4,13,-2,-3,-4
3381,4138,0,2,0,1,13,2,-2,1
3396,4153,0,2,-1,1,14,1,-1,2
3396,4153,-1,-4,0,0,-3,-5,0,0
3397,4154,-1,-2,-2,-1,16,-2,-1,-2
3397,4154,1,1,0,0,8,1,2,0
3425,4181,2,1,-2,1,17,2,1,1
3425,4181,2,-3,1,-2,1,-6,1,-2
3434,4190,0,1,-3,0,26,-1,0,-2
3434,4190,-2,3,-1,-1,18,5,-1,-2
3435,4191,0,3,0,3,19,4,1,2
3435,4191,1,-6,-1,-2,-4,-7,-4,-3
3441,4198,0,-1,-1,-3,21,2,0,-3
3441,4198,-2,2,1,-1,16,4,1,2
3456,4212,-2,3,0,1,20,5,-1,0
3456,4212,-2,-6,-1,-3,-6,-6,-1,-2
3457,4214,1,0,-1,-4,20,0,1,-4
3457,4214,2,4,-2,0,19,-2,-1,2
3478,4235,0,2,-2,1,20,5,-1,1
3478,4235,-1,-7,1,2,-1,-6,-1,-4
3480,4236,-1,0,-1,-2,21,1,0,-4
3480,4236,1,2,-2,0,14,2,0,-2
3492,4248,4,6,0,0,21,3,1,1
3492,4248,-2,-6,-1,-2,-4,-5,-1,0
3501,4258,-4,-2,-1,0,13,0,0,-2
3501,4258,0,2,0,1,9,1,1,1
3516,4273,-2,4,-1,-2,15,3,0,3
3516,4273,2,-9,0,-1,-7,-7,0,-2
3517,4274,0,1,0,0,18,1,0,-2
3517,4274,-1,-1,1,0,12,3,1,2
3538,4294,2,3,-2,1,15,4,-2,1
3538,4294,-3,-5,2,-2,-2,-5,-2,-3
3540,4297,0,1,-1,-2,17,0,0,0
3540,4297,-2,0,0,0,6,0,-2,1
3552,4309,0,6,0,3,14,5,-1,1
3552,4309,0,-8,-1,-4,1,-8,0,-3
3561,4317,0,0,-1,0,14,-2,-2,0
3561,4317,1,3,-2,0,5,1,2,0
3576,4333,-1,5,-1,2,13,4,2,-1
3576,4333,2,-6,-2,-1,-2,-8,2,-1
3577,4334,-3,1,-1,0,26,1,-1,-1
3577,4334,-1,2,0,1,16,2,0,-1
3598,4355,-3,4,1,2,13,6,2,4
3598,4355,0,-7,-1,-2,2,-7,-2,2
3600,4356,1,2,-2,-1,21,3,-1,-1
3600,4356,-2,2,0,0,11,3,-2,-2
3612,4369,-2,6,-1,1,15,4,1,1
3612,4369,-4,-8,0,-2,0,-6,-2,-5
3621,4378,3,2,-2,-1,15,4,-1,-3
3621,4378,2,4,1,2,17,2,1,2
3636,4392,-1,3,0,1,12,6,0,3
3636,4392,-2,-9,-2,-2,0,-9,-1,0
3637,4394,1,0,-2,-2,25,3,2,0
3637,4394,1,2,1,-1,9,5,0,1
3658,4415,-1,2,1,0,13,3,-1,2
3658,4415,-1,-7,0,-3,7,-9,-1,0
3660,4417,-1,3,-2,0,13,4,0,-4
3660,4417,1,2,-1,0,8,2,1,-2
3672,4429,2,5,-1,3,13,4,2,2
3672,4429,-4,-9,0,-2,3,-8,-3,-5
3681,4437,0,1,-1,0,23,2,0,1
3681,4437,-2,3,-1,0,12,1,-1,1
3703,4460,2,1,-1,0,12,4,1,3
3703,4460,-1,-8,0,-3,5,-7,-3,-4
3705,4461,-1,8,-2,-1,27,5,2,-1
3705,4461,-1,2,-1,0,8,4,0,3
3719,4475,-1,1,1,3,14,-2,1,3
3719,4475,4,-5,-1,-4,5,-7,-3,0
3721,4476,-2,4,0,-1,27,4,-1,0
3721,4476,-1,2,-1,1,6,1,-1,2
3733,4489,-2,0,-1,0,11,0,0,1
3733,4489,-1,-9,0,-2,8,-7,-1,-5
3741,4497,0,7,0,-1,22,7,1,0
3741,4497,1,2,-1,2,8,2,-2,3
3763,4520,1,-2,0,1,8,1,1,3
3763,4520,0,-8,-2,-3,5,-7,0,-5
3765,4521,1,8,0,2,24,10,0,0
3765,4521,0,2,-1,1,0,2,1,1
3778,4534,-2,-1,0,0,8,-4,0,0
3778,4534,-4,-8,1,-4,6,-7,0,-5
3780,4536,1,7,0,1,18,9,-1,-1
3780,4536,0,1,-2,2,5,3,2,0
3792,4549,-1,-6,-1,0,-1,-3,-2,-1
3792,4549,0,-10,-1,-4,7,-8,-3,-3
3801,4557,3,13,-1,4,19,11,4,9
3801,4557,1,4,2,2,-1,2,1,5
3816,4572,-2,-7,0,-1,-2,-6,-1,-2
3816,4572,-3,-6,-2,-4,2,-7,-3,-6
3817,4573,3,15,-3,2,22,15,0,6
3817,4573,0,3,1,2,4,3,1,4
3838,4594,2,-13,2,-4,-25,-13,-2,-4
3838,4594,-2,-5,1,-4,18,-6,-1,-12
3840,4596,0,16,-1,5,30,17,5,0
3840,4596,0,3,-1,2,-14,4,-2,3
3861,4617,-1,-15,-1,-5,-44,-17,-3,-3
3861,4617,-1,-6,-1,-5,22,-5,-3,-7
3862,4619,-1,22,1,5,24,22,0,11
3862,4619,-3,1,1,4,-7,1,-2,9
3876,4632,-3,-25,0,-4,-72,-28,-4,-5
3876,4632,1,-3,-1,-7,52,-2,0,-10
3877,4634,3,30,-1,8,42,32,6,13
3877,4634,-1,1,-2,4,-18,0,0,9
3899,4654,-2,-28,-2,-6,-88,-28,-8,-8
3899,4654,0,-6,-3,-8,31,-5,1,-13
3900,4656,2,25,-1,6,32,22,7,6
3900,4656,0,4,1,4,-15,1,1,2
3921,4678,-2,-25,2,-6,-75,-25,-3,-6
3921,4678,-1,-5,-1,-7,23,-5,-1,-9
3922,4679,0,21,0,5,27,21,2,8
3922,4679,1,3,0,4,-16,2,0,6
3936,4692,0,-18,0,-5,-47,-17,-5,-4
3936,4692,1,-5,1,-5,22,-2,0,-6
3937,4694,1,17,-1,7,23,18,5,5
3937,4694,-3,-1,-1,3,-17,1,-3,2
3958,4715,-2,-14,1,-3,-45,-17,-4,-4
3958,4715,-1,0,-2,-5,23,1,-1,-6
3960,4716,2,10,-2,3,16,10,3,4
3960,4716,-2,-2,-1,0,-11,-1,1,1
3981,4737,-1,-10,1,-5,-29,-10,-1,-5
3981,4737,0,-1,-1,-2,22,0,-1,-5
3982,4739,-1,5,0,1,11,8,1,4
3982,4739,0,0,1,2,-4,-2,-2,2
3995,4752,-1,-6,-1,-2,-16,-7,1,0
3995,4752,1,-3,-1,-2,13,-3,0,-1
4002,4759,0,7,1,1,10,6,-1,2
4002,4759,1,1,0,0,-1,3,0,5
4018,4774,-2,-7,0,1,-17,-9,-4,0
4018,4774,3,-2,0,0,16,0,-2,-2
4020,4776,0,6,-1,3,8,5,1,4
4020,4776,-1,-1,0,0,-5,-2,0,3
4041,4797,-3,-6,0,-1,-21,-7,2,-2
4041,4797,-1,0,0,-2,10,2,-1,-3
4043,4799,-2,4,0,1,6,4,2,-2
4043,4799,-1,-2,-1,-2,-6,-1,1,-1
4055,4812,1,-5,-1,0,-2,-4,1,-3
4055,4812,0,-1,-1,-2,9,-3,-2,0
4062,4818,0,5,-1,-1,7,5,-2,2
4062,4818,0,0,0,2,-7,-2,-4,-1
4079,4835,-2,-3,1,-2,-9,-3,-3,-2
4079,4835,-1,0,-2,-1,7,0,0,-2
4080,4837,1,3,0,0,4,1,1,2
4080,4837,-2,-2,0,-2,-1,0,1,0
4101,4857,0,-3,1,-1,-15,-3,0,-1
4101,4857,-1,1,-1,-1,7,0,3,-2
4102,4859,1,1,0,1,3,3,1,-2
4102,4859,0,0,-1,1,-4,0,1,-2
4115,4872,3,-2,0,-1,-9,-3,-2,-1
4115,4872,0,-2,0,-3,5,-1,0,-1
4122,4879,0,3,-2,1,3,3,2,3
4122,4879,0,0,-1,-2,-2,0,-2,2
4138,4895,-1,-2,-1,-2,-9,0,-1,-1
4138,4895,-2,2,0,-2,5,-1,-1,1
4140,4896,-1,1,0,0,-2,-1,-2,1
4140,4896,-3,0,0,0,0,0,-1,1
4161,4918,1,-2,-1,0,-2,-3,-2,2
4161,4918,2,2,0,0,8,2,1,0
4162,4919,1,-1,1,-1,-2,1,2,1
4162,4919,1,1,1,0,-3,0,3,1
4175,4932,-1,-2,0,-1,-5,-3,1,-1
4175,4932,0,0,-2,0,3,0,-1,-1
4182,4939,-2,2,-1,1,4,1,0,0
4182,4939,0,-1,-1,0,6,-1,-2,-1
4198,4955,-2,-2,-1,-1,-10,-2,-1,-3
4198,4955,1,1,0,-1,7,0,0,-2
4200,4957,-2,-2,0,-2,0,-1,-4,3
4200,4957,-2,0,0,1,-5,2,0,-1
4221,4977,0,0,1,0,2,0,2,-1
4221,4977,-1,1,-1,0,1,0,1,-2
4222,4979,-1,1,0,0,1,2,0,0
4222,4979,0,0,1,0,-2,-1,0,-2
4235,4992,-2,1,0,-2,-1,-1,-2,-1
4236,4992,-1,-2,-2,0,-4,1,-1,-1
4242,4998,2,-1,-1,-1,5,0,0,0
4242,4998,1,1,0,-2,3,-1,0,1
4258,5015,-1,-2,0,0,-9,1,0,-3
4258,5015,0,-1,-2,0,-4,-2,0,-1
4260,5016,0,-1,-1,-1,2,0,-2,0
4260,5016,-1,-1,-1,1,-5,0,-1,0
4281,5037,-1,-2,0,0,-9,-3,-1,1
4281,5037,-2,-2,0,0,-8,1,1,3
4282,5039,0,-2,1,0,-7,-1,-2,-1
4282,5039,-1,-1,1,-1,-8,0,-2,2
4295,5052,0,-2,-1,-1,-5,-1,-2,2
4295,5052,-1,0,0,0,-6,0,-1,0
4302,5058,0,1,0,-1,-4,-1,-2,-3
4302,5058,-2,-1,-1,0,-7,-1,-2,-2
4318,5074,-2,0,-2,-1,-6,-2,-3,-2
4318,5074,2,-2,0,0,-3,0,-1,-1
4324,5081,1,2,0,-1,2,-1,1,3
4324,5081,0,-2,-1,-1,-5,0,0,3
4341,5098,2,0,-3,0,-3,1,1,1
4341,5098,-2,0,-1,3,4,0,0,-1
4342,5099,-3,0,-1,0,-3,-1,0,-2
4342,5099,1,-1,0,-1,-3,-2,-1,0
4354,5111,-1,1,0,0,-1,-1,1,-2
4355,5111,0,0,1,-2,-5,0,-3,-2
4363,5120,0,0,-2,1,1,-1,0,-4
4363,5120,0,-1,-1,0,4,-2,0,-4
4378,5135,0,0,0,0,1,0,1,1
4378,5135,1,1,-1,-1,2,1,0,0
4380,5137,-1,1,1,-1,-3,1,-1,-2
4380,5137,0,-1,0,-1,5,0,1,-2
4401,5158,0,-1,1,0,3,2,1,2
4401,5158,1,1,-1,0,7,0,0,2
4402,5159,0,-2,-1,-1,1,0,1,2
4402,5159,2,0,-1,1,1,-2,0,-1
4423,5180,0,-2,0,0,1,-1,1,1
4423,5180,-2,-1,1,-1,-2,-2,-1,0
4425,5182,1,0,-1,-1,-3,-1,0,0
4425,5182,-1,1,0,-1,-2,1,-2,0
4438,5195,3,0,0,-1,-2,0,1,-2
4438,5195,2,0,0,1,-2,-1,0,-3
4440,5197,0,1,-1,0,9,0,0,3
4440,5197,-1,-1,-2,-1,1,0,0,1
4461,5217,-1,1,-1,0,-3,0,-2,1
4461,5217,-1,0,0,-1,6,0,1,0
4462,5219,-1,-1,0,0,-1,-1,-1,-1
4462,5219,0,0,0,0,-3,-4,2,1
4474,5231,-2,0,1,0,0,0,-2,1
4474,5231,-2,-1,0,-1,-2,-1,-1,-3
4483,5240,-1,-1,-1,1,-3,0,1,-4
4483,5240,-2,0,-1,-1,-2,-1,0,-2
4498,5255,2,0,0,-1,11,0,-1,-1
4499,5255,0,1,-1,-2,-6,0,0,-1
4500,5257,1,0,0,1,6,-1,0,-1
4500,5257,0,1,0,-2,3,1,-2,0
4521,5277,1,1,-1,1,-2,0,0,-1
4521,5277,-1,-2,-1,1,5,-1,-1,-1
4522,5279,1,1,-1,0,3,-3,-2,0
4522,5279,-1,1,-1,2,-6,-1,2,0
4534,5291,0,1,-1,-1,-6,1,0,2
4534,5291,0,-1,-1,-2,4,-1,1,3
4543,5300,0,-1,-1,-1,0,-1,0,-1
4543,5300,0,-2,-1,0,3,0,-4,-2
4558,5315,-2,0,0,0,3,2,0,0
4558,5315,-1,-3,2,0,1,1,-2,1
4560,5317,0,-1,-2,-1,4,0,0,-1
4560,5317,1,0,0,-1,5,0,1,-2
4581,5337,0,-1,-1,0,-1,-1,1,-1
4581,5337,-1,2,0,-3,-4,-1,1,1
4582,5338,-4,-2,0,-2,0,0,-2,-2
4582,5338,-3,1,0,1,-1,1,-1,-2
4594,5351,0,2,0,2,-1,0,0,0
4594,5351,-1,-3,0,0,-7,-1,-3,2
4603,5360,0,0,-2,-2,-3,2,2,0
4603,5360,2,-1,-1,2,2,-1,-3,0
4617,5374,-3,-3,-2,2,-3,-1,-2,-3
4617,5374,-2,-2,-1,1,4,0,-1,0
4626,5383,1,0,0,0,1,-2,2,-1
4626,5383,0,-1,0,-1,-7,-2,2,-1
4641,5397,0,-2,0,0,3,-1,0,0
4641,5397,0,2,-1,-3,-3,-1,0,-1
4642,5399,0,-1,0,-1,-6,-3,-2,1
4642,5399,-2,-1,0,-1,-2,-1,0,1
4654,5411,0,0,0,-1,-12,-1,0,0
4654,5411,-3,-1,1,-1,-4,-1,1,-3
4663,5420,-3,1,0,2,-1,2,0,1
4663,5420,-1,-3,0,1,-9,-2,1,0
4678,5435,1,0,-2,0,-3,-1,-2,0
4678,5435,2,0,-1,1,-5,-1,-1,-1
4680,5436,0,0,-1,-2,-1,0,1,0
4771,5436,0,-1,0,0,-3,1,-1,-1
4771,5458,1,-1,-1,0,-9,-2,1,-3
4771,5458,2,0,-2,-3,-3,2,1,-2
4771,5459,-4,-3,1,0,-7,-2,-1,-1
4771,5459,-4,1,-1,-1,0,2,-2,0
4771,5471,0,-2,0,-3,-4,0,-1,-1
4771,5471,0,-1,-2,2,-1,1,2,-1
4771,5480,1,0,-1,1,-2,-1,1,-2
4772,5480,0,-1,0,0,4,0,1,0
4772,5494,-2,-2,0,0,-8,-1,0,1
4772,5494,-2,-1,0,0,5,-3,0,0
4772,5497,1,1,-1,-1,1,1,1,1
4772,5497,-3,0,-1,0,9,-1,-2,-1
4772,5517,2,-2,2,-1,2,-1,-3,2
4772,5517,2,1,-1,-1,7,1,-2,-1
4772,5519,1,0,-1,-1,10,0,-3,-3
4772,5519,-1,1,-2,-2,-1,2,-1,-1
4783,5540,-1,2,1,0,2,-3,1,1
4783,5540,-3,0,0,-1,3,0,-2,0
4785,5541,-2,-1,-1,1,3,-2,0,1
4785,5541,2,-1,0,-2,2,0,-1,1
4798,5555,-1,1,-1,0,6,0,0,0
4798,5555,0,0,-1,0,-4,-1,-1,-3
4800,5556,2,0,0,-2,6,1,0,-1
4800,5556,0,0,-1,-1,7,0,-1,-3
4821,5577,0,-1,1,-1,-2,-3,1,-2
4821,5577,1,1,-1,-1,3,0,-1,2
4822,5579,-2,0,-2,0,5,1,-1,2
4822,5579,0,-1,0,-1,-3,1,0,1
4843,5600,-1,0,-1,-3,0,0,-1,0
