pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
5007,1130692,17322,-850,-3982,-536,-45,42,29094,-12931,2093,7,13037,2664,-48035,375301,165,-254,2456,9348
5018,1130703,17328,-840,-3996,-539,-34,42,29607,-13419,2394,7,13035,2665,-48044,375359,165,-254,2456,9348
5029,1130714,17376,-816,-3968,-544,-38,46,30124,-13905,2699,7,13031,2664,-48051,375416,165,-253,2456,9347
5040,1130725,17366,-846,-3988,-543,-38,43,30646,-14389,3010,7,13029,2665,-48062,375473,165,-253,2456,9347
5051,1130736,17366,-790,-4016,-544,-37,51,31171,-14870,3325,7,13028,2662,-48060,375528,165,-253,2456,9347
5062,1130747,17346,-822,-4034,-539,-42,45,31701,-15348,3646,7,13030,2662,-48064,375584,165,-253,2455,9347
5073,1130758,17342,-816,-4014,-542,-42,48,32235,-15823,3973,7,13031,2661,-48068,375640,165,-253,2455,9346
5084,1130769,17380,-780,-4024,-539,-43,45,32774,-16296,4305,7,13032,2657,-48065,375697,165,-253,2454,9346
5095,1130780,17368,-796,-4006,-536,-47,53,33317,-16766,4642,7,13031,2655,-48066,375752,165,-253,2453,9345
5106,1130791,17312,-804,-4010,-534,-46,48,33864,-17232,4986,7,13032,2654,-48068,375805,165,-253,2453,9345
5116,1130802,17278,-822,-3982,-544,-41,44,34416,-17696,5334,7,13031,2654,-48076,375857,165,-253,2453,9345
5127,1130813,17380,-846,-3970,-541,-43,48,34972,-18157,5688,7,13027,2656,-48091,375910,165,-252,2453,9345
5138,1130824,17354,-862,-4070,-537,-40,47,35534,-18614,6048,7,13032,2659,-48100,375965,165,-253,2454,9346
5149,1130835,17336,-834,-4052,-543,-34,49,36099,-19068,6414,7,13035,2660,-48105,376022,165,-253,2454,9346
5160,1130846,17352,-856,-3980,-542,-46,47,36670,-19520,6785,7,13033,2662,-48118,376081,165,-253,2455,9346
5171,1130857,17354,-800,-4004,-540,-50,43,37246,-19968,7162,7,13033,2660,-48120,376139,165,-252,2454,9346
5182,1130868,17340,-838,-3976,-540,-45,47,37827,-20413,7546,7,13030,2661,-48131,376197,165,-252,2455,9346
5193,1130879,17308,-820,-3964,-536,-42,44,38413,-20854,7935,7,13027,2661,-48138,376254,165,-251,2454,9346
5205,1130890,17290,-800,-4004,-540,-40,50,39003,-21291,8330,7,13028,2659,-48138,376311,165,-251,2454,9345
5215,1130901,17358,-820,-3992,-541,-43,50,39599,-21725,8731,7,13026,2659,-48145,376367,165,-251,2454,9345
5226,1130912,17300,-864,-3976,-540,-47,47,40201,-22155,9139,7,13025,2662,-48161,376423,165,-250,2454,9346
5237,1130923,17306,-782,-3980,-530,-39,51,40807,-22581,9553,7,13023,2659,-48158,376478,166,-250,2453,9345
5248,1130934,17362,-852,-4022,-530,-44,52,41420,-23003,9973,7,13024,2662,-48168,376534,166,-250,2454,9345
5259,1130945,17362,-804,-3964,-538,-40,50,42037,-23422,10400,7,13020,2660,-48172,376590,166,-249,2453,9344
5270,1130956,17290,-842,-4002,-533,-39,44,42666,-23840,10836,7,13021,2662,-48181,376644,166,-249,2454,9345
5281,1130967,17342,-818,-4062,-529,-41,44,43300,-24253,11280,7,13025,2661,-48182,376700,165,-250,2454,9345
5292,1130978,17370,-842,-3980,-535,-40,49,43940,-24663,11730,7,13022,2663,-48192,376758,165,-249,2454,9345
5303,1130989,17300,-852,-3984,-534,-43,43,44586,-25068,12186,7,13021,2665,-48204,376815,165,-249,2454,9345
5314,1131000,17330,-862,-4070,-535,-45,42,45239,-25468,12650,7,13027,2668,-48216,376871,165,-250,2455,9346
5325,1131011,17346,-836,-4054,-537,-48,48,45897,-25864,13119,7,13031,2669,-48223,376930,165,-251,2455,9347
5336,1131022,17378,-804,-4050,-542,-43,50,46562,-26256,13595,7,13034,2667,-48225,376990,165,-251,2455,9347
5347,1131033,17304,-880,-4012,-539,-49,43,47232,-26643,14078,7,13036,2671,-48238,377050,165,-251,2456,9347
5359,1131044,17350,-846,-4070,-543,-46,47,47909,-27025,14568,7,13041,2673,-48247,377111,165,-252,2456,9348
5370,1131055,17396,-848,-4008,-541,-43,43,48592,-27402,15065,7,13039,2674,-48254,377172,165,-252,2457,9348
5381,1131066,17324,-832,-3980,-536,-50,49,49282,-27774,15569,7,13038,2674,-48260,377232,165,-251,2457,9347
5392,1131077,17398,-820,-4022,-542,-40,47,49977,-28141,16079,7,13038,2673,-48264,377293,165,-251,2456,9347
5403,1131088,17360,-840,-4022,-543,-41,46,50678,-28503,16596,7,13038,2674,-48272,377353,165,-251,2456,9347
5414,1131099,17328,-782,-4002,-541,-45,43,51386,-28860,17121,7,13038,2670,-48272,377414,165,-251,2455,9347
5425,1131110,17334,-866,-4012,-539,-37,42,52101,-29211,17653,7,13038,2673,-48282,377476,165,-251,2456,9347
5436,1131121,17408,-830,-4008,-533,-40,45,52822,-29556,18192,7,13036,2673,-48287,377537,165,-250,2456,9347
5447,1131132,17318,-820,-4022,-539,-41,45,53549,-29895,18737,7,13038,2672,-48292,377598,165,-251,2456,9347
5458,1131144,17360,-804,-4064,-545,-37,43,54283,-30229,19290,7,13041,2669,-48297,377660,165,-251,2455,9347
5469,1131155,17308,-802,-4010,-544,-43,42,55023,-30558,19849,7,13042,2667,-48301,377722,166,-251,2455,9347
5480,1131166,17358,-798,-4036,-540,-53,48,55771,-30879,20415,7,13044,2664,-48304,377786,166,-252,2454,9347
5491,1131177,17402,-800,-3954,-539,-49,47,56525,-31195,20989,7,13039,2662,-48310,377849,166,-250,2454,9347
5502,1131188,17362,-844,-4006,-541,-47,41,57285,-31505,21569,7,13039,2663,-48319,377911,165,-250,2454,9347
5513,1131199,17320,-826,-3994,-536,-41,52,58051,-31807,22156,7,13038,2664,-48326,377973,165,-250,2454,9346
5524,1131210,17380,-820,-4058,-535,-42,49,58824,-32103,22750,7,13041,2663,-48329,378035,165,-250,2454,9347
5535,1131221,17352,-846,-3946,-542,-46,48,59603,-32393,23351,7,13035,2665,-48340,378097,165,-249,2454,9346
5546,1131232,17388,-822,-4018,-538,-38,50,60389,-32676,23959,7,13035,2665,-48346,378158,165,-249,2454,9346
5557,1131243,17354,-836,-4050,-539,-47,54,61181,-32952,24572,7,13038,2666,-48352,378219,165,-250,2454,9346
5568,1131254,17344,-852,-4060,-536,-42,50,61979,-33220,25193,7,13042,2669,-48359,378281,165,-250,2455,9347
5580,1131265,17322,-828,-4000,-544,-47,48,62784,-33483,25820,7,13042,2669,-48366,378344,165,-250,2455,9347
5591,1131276,17342,-852,-4028,-538,-42,46,63594,-33737,26454,7,13043,2671,-48374,378406,165,-250,2455,9347
5602,1131287,17372,-816,-4028,-535,-44,48,64411,-33984,27095,7,13044,2670,-48379,378469,165,-250,2455,9347
5613,1131298,17334,-840,-4012,-546,-46,44,65234,-34225,27742,7,13045,2671,-48386,378532,165,-250,2455,9347
5624,1131309,17354,-790,-3958,-537,-43,48,66063,-34458,28394,7,13040,2668,-48389,378595,169,-249,2454,9346
5635,1131320,17336,-834,-3972,-537,-39,47,66897,-34683,29054,7,13037,2668,-48397,378657,165,-248,2454,9346
5646,1131331,17358,-814,-4010,-537,-45,44,67738,-34900,29719,7,13037,2667,-48400,378719,165,-248,2454,9345
5657,1131342,17322,-810,-4002,-539,-46,47,68584,-35109,30390,7,13037,2666,-48404,378780,165,-248,2453,9345
5668,1131353,17328,-860,-4008,-531,-45,46,69435,-35309,31066,7,13037,2669,-48415,378841,165,-248,2454,9345
5679,1131365,17354,-824,-4076,-535,-48,50,70292,-35502,31748,7,13042,2669,-48419,378902,165,-249,2454,9346
5690,1131376,17336,-822,-3974,-534,-41,48,71154,-35687,32436,7,13039,2668,-48424,378965,166,-248,2454,9346
5701,1131387,17358,-832,-3984,-540,-42,47,72020,-35864,33128,7,13037,2669,-48432,379027,166,-248,2454,9345
5712,1131398,17304,-846,-4048,-536,-39,47,72891,-36032,33825,7,13040,2671,-48439,379088,166,-248,2454,9346
5723,1131409,17384,-826,-4008,-531,-43,48,73767,-36191,34528,7,13039,2671,-48444,379150,165,-248,2454,9346
5734,1131420,17304,-858,-3996,-537,-44,43,74648,-36342,35235,7,13039,2673,-48454,379212,165,-248,2454,9346
5745,1131431,17326,-820,-3950,-542,-41,46,75533,-36485,35946,7,13034,2672,-48459,379274,165,-247,2454,9345
5756,1131442,17318,-792,-4072,-541,-40,42,76422,-36619,36662,7,13040,2669,-48459,379334,165,-248,2453,9345
5767,1131453,17362,-806,-3978,-536,-45,37,77315,-36745,37383,7,13037,2666,-48463,379396,165,-247,2453,9345
5778,1131464,17388,-842,-3984,-531,-35,48,78212,-36860,38107,7,13033,2668,-48471,379458,165,-246,2453,9344
5789,1131475,17344,-792,-4012,-534,-47,44,79112,-36967,38834,7,13034,2665,-48471,379519,165,-246,2452,9344
5801,1131486,17334,-850,-4016,-533,-43,42,80016,-37065,39565,7,13035,2666,-48480,379579,165,-246,2453,9344
5812,1131497,17354,-802,-4030,-537,-46,43,80923,-37155,40299,7,13036,2664,-48482,379640,165,-247,2452,9344
5823,1131508,17372,-794,-4048,-538,-43,44,81832,-37235,41035,7,13039,2661,-48482,379702,165,-247,2451,9344
5834,1131519,17336,-778,-4022,-538,-50,43,82744,-37306,41774,7,13041,2657,-48482,379763,165,-247,2451,9344
5845,1131530,17304,-824,-4060,-534,-49,45,83659,-37367,42515,7,13046,2657,-48483,379822,165,-248,2451,9344
5856,1131541,17366,-826,-4060,-538,-51,46,84575,-37419,43258,7,13050,2657,-48486,379882,165,-249,2450,9344
5867,1131552,17350,-820,-4092,-561,-28,46,85492,-37464,44003,7,13055,2656,-48489,379942,165,-250,2450,9344
5878,1131563,17352,-822,-4004,-620,-41,42,86411,-37504,44749,7,13054,2654,-48503,379999,165,-250,2450,9344
5889,1131574,17384,-874,-3890,-584,-35,41,87331,-37532,45497,7,13043,2657,-48525,380058,165,-247,2451,9343
5900,1131586,17384,-856,-4040,-573,-39,46,88252,-37550,46245,7,13044,2659,-48536,380120,165,-247,2452,9343
5911,1131597,17340,-810,-4024,-592,-35,54,89173,-37560,46993,7,13045,2657,-48545,380182,166,-247,2451,9343
5922,1131608,17396,-866,-3968,-605,-40,52,90096,-37561,47742,7,13040,2660,-48563,380245,166,-246,2452,9343
5933,1131619,17332,-834,-3928,-594,-32,48,91018,-37552,48492,7,13033,2660,-48576,380307,166,-245,2452,9342
5944,1131630,17358,-856,-3938,-555,-35,51,91940,-37531,49241,7,13026,2662,-48590,380367,165,-244,2452,9342
5955,1131641,17352,-882,-3904,-536,-49,53,92863,-37498,49989,7,13018,2668,-48607,380425,165,-242,2453,9342
5966,1131652,17352,-836,-3920,-513,-60,54,93786,-37454,50736,7,13012,2670,-48609,380478,165,-240,2453,9340
5977,1131663,17318,-834,-4058,-471,-56,42,94707,-37397,51483,7,13018,2671,-48613,380527,165,-241,2453,9341
5988,1131674,17310,-764,-4034,-483,-40,44,95626,-37331,52228,7,13021,2666,-48598,380578,165,-242,2452,9340
5999,1131685,17356,-826,-4012,-522,-42,50,96544,-37259,52971,7,13021,2667,-48602,380634,165,-242,2452,9340
6010,1131696,17406,-796,-4014,-545,-50,48,97461,-37180,53713,7,13021,2664,-48601,380691,165,-241,2451,9339
6022,1131707,17392,-822,-4008,-541,-44,44,98375,-37091,54453,7,13021,2664,-48605,380747,165,-241,2451,9339
6033,1131718,17388,-834,-3922,-540,-44,49,99287,-36993,55190,7,13013,2664,-48615,380802,165,-240,2451,9338
6044,1131729,17344,-794,-4050,-539,-43,47,100197,-36885,55924,7,13017,2662,-48611,380854,165,-240,2450,9338
6055,1131740,17366,-816,-4060,-542,-50,44,101111,-36767,56661,7,13022,2660,-48612,380908,165,-241,2450,9338
6067,1131751,17332,-868,-4022,-533,-49,46,102023,-36639,57395,7,13024,2664,-48627,380962,165,-241,2451,9339
6077,1131763,17302,-836,-4028,-540,-40,43,102930,-36503,58125,7,13026,2665,-48635,381019,166,-242,2451,9339
6088,1131774,17334,-818,-3986,-536,-42,51,103833,-36357,58851,7,13025,2665,-48639,381078,165,-241,2451,9339
6099,1131785,17380,-860,-3994,-528,-39,53,104733,-36201,59573,7,13023,2668,-48650,381136,165,-241,2451,9339
6111,1131796,17286,-810,-3988,-537,-49,51,105629,-36037,60290,7,13023,2667,-48653,381194,165,-241,2451,9338
6122,1131807,17352,-832,-3998,-542,-44,47,106521,-35864,61004,7,13022,2668,-48660,381253,165,-240,2451,9338
6133,1131818,17352,-844,-4014,-539,-43,51,107409,-35682,61712,7,13023,2669,-48669,381311,165,-240,2451,9338
6144,1131829,17346,-826,-4064,-542,-37,45,108292,-35491,62417,7,13027,2669,-48675,381370,165,-241,2451,9339
6155,1131841,17364,-816,-4036,-539,-41,44,109171,-35291,63116,7,13029,2668,-48679,381431,166,-242,2451,9339
6166,1131852,17414,-798,-4028,-534,-43,49,110045,-35082,63810,7,13029,2665,-48679,381492,165,-242,2450,9339
6177,1131863,17330,-794,-3980,-542,-42,46,110913,-34866,64498,7,13027,2663,-48681,381553,165,-241,2449,9338
6188,1131874,17344,-830,-4030,-540,-40,49,111777,-34640,65180,7,13029,2663,-48687,381612,165,-241,2449,9338
6200,1131885,17382,-838,-4076,-541,-47,54,112635,-34407,65857,7,13034,2664,-48693,381671,165,-242,2450,9339
6211,1131896,17382,-826,-4076,-536,-40,43,113488,-34164,66528,7,13038,2664,-48697,381733,165,-243,2450,9339
6222,1131907,17312,-854,-3974,-533,-40,46,114334,-33913,67192,7,13036,2667,-48706,381794,165,-242,2450,9339
6233,1131919,17378,-858,-3962,-540,-31,44,115175,-33654,67851,7,13030,2669,-48716,381856,165,-241,2451,9338
6244,1131930,17344,-834,-4036,-542,-46,48,116011,-33388,68504,7,13033,2670,-48724,381918,167,-242,2451,9338
6255,1131941,17336,-836,-4032,-539,-42,53,116841,-33114,69149,7,13035,2671,-48731,381980,165,-242,2451,9339
6266,1131952,17342,-834,-3994,-538,-39,50,117664,-32831,69788,7,13033,2672,-48737,382043,165,-242,2451,9338
6278,1131963,17352,-802,-3998,-543,-45,52,118481,-32542,70421,7,13032,2670,-48740,382106,165,-241,2450,9338
6289,1131974,17360,-816,-4012,-542,-42,49,119293,-32245,71047,7,13032,2669,-48745,382169,165,-241,2450,9338
6300,1131985,17350,-818,-3986,-537,-43,49,120098,-31940,71665,7,13030,2668,-48750,382231,165,-241,2450,9338
6311,1131996,17364,-852,-4008,-538,-43,42,120897,-31627,72278,7,13030,2670,-48759,382292,165,-241,2450,9338
6322,1132008,17368,-852,-3988,-538,-47,49,121690,-31308,72883,7,13028,2672,-48768,382354,166,-240,2450,9337
6333,1132019,17328,-852,-3984,-539,-43,47,122477,-30981,73481,7,13027,2674,-48778,382416,169,-240,2451,9337
6344,1132030,17386,-802,-3986,-539,-42,47,123257,-30647,74073,7,13024,2672,-48779,382477,165,-239,2450,9337
6356,1132041,17374,-838,-3990,-548,-38,42,124031,-30307,74658,7,13022,2672,-48787,382538,165,-239,2450,9336
6367,1132052,17358,-826,-3994,-535,-42,40,124798,-29958,75235,7,13021,2671,-48791,382598,165,-238,2450,9336
6378,1132063,17348,-796,-4080,-536,-38,46,125558,-29604,75805,7,13026,2668,-48791,382657,165,-239,2449,9336
6390,1132074,17408,-898,-4004,-537,-42,51,126313,-29243,76367,7,13025,2674,-48807,382718,165,-239,2450,9337
6400,1132086,17302,-850,-3990,-538,-44,47,127061,-28876,76923,7,13024,2676,-48816,382779,166,-239,2451,9337
6411,1132097,17384,-852,-4026,-540,-41,47,127802,-28502,77471,7,13025,2678,-48825,382841,165,-239,2451,9337
6422,1132108,17320,-820,-3986,-544,-43,51,128537,-28123,78012,7,13024,2678,-48829,382902,165,-238,2451,9336
6433,1132119,17336,-832,-4016,-542,-42,43,129266,-27737,78546,7,13025,2677,-48836,382964,165,-239,2451,9337
6445,1132130,17404,-832,-3996,-530,-39,47,129988,-27345,79072,7,13023,2677,-48840,383026,165,-238,2451,9336
6456,1132141,17368,-810,-4018,-530,-40,50,130703,-26946,79591,7,13023,2676,-48841,383087,165,-238,2450,9336
6467,1132152,17386,-824,-4082,-535,-51,56,131413,-26543,80102,7,13029,2676,-48847,383149,165,-239,2450,9336
6478,1132164,17320,-832,-4072,-539,-45,53,132117,-26134,80606,7,13035,2677,-48854,383212,166,-240,2450,9337
6489,1132175,17352,-866,-4030,-537,-46,49,132814,-25719,81104,7,13037,2680,-48863,383276,166,-240,2451,9338
6500,1132186,17328,-798,-4040,-538,-35,51,133505,-25299,81594,7,13039,2678,-48868,383341,165,-241,2451,9338
6511,1132197,17402,-818,-3924,-536,-41,43,134190,-24872,82078,7,13031,2676,-48871,383406,165,-239,2450,9337
6523,1132208,17316,-886,-4034,-533,-44,44,134869,-24441,82555,7,13033,2681,-48884,383470,165,-239,2451,9337
6534,1132219,17330,-798,-3976,-541,-49,44,135543,-24004,83024,7,13031,2678,-48885,383534,165,-239,2450,9337
6545,1132230,17358,-836,-3984,-538,-52,43,136211,-23563,83487,7,13030,2678,-48891,383597,165,-238,2450,9336
6556,1132241,17322,-828,-3928,-538,-45,44,136872,-23116,83943,7,13024,2678,-48895,383660,165,-237,2450,9335
6567,1132253,17366,-840,-4008,-531,-47,47,137528,-22664,84391,7,13024,2679,-48902,383721,166,-237,2450,9335
6578,1132264,17320,-818,-3994,-530,-44,40,138178,-22207,84833,7,13023,2678,-48904,383782,165,-237,2450,9335
6589,1132275,17308,-826,-4050,-535,-43,48,138822,-21746,85267,7,13028,2678,-48910,383843,165,-237,2450,9335
6601,1132286,17386,-816,-4030,-543,-40,40,139461,-21281,85696,7,13029,2676,-48914,383905,165,-237,2449,9335
6612,1132297,17376,-818,-4022,-533,-35,45,140093,-20810,86118,7,13028,2675,-48918,383968,165,-238,2449,9335
6623,1132308,17366,-816,-4014,-533,-39,38,140721,-20335,86533,7,13028,2673,-48921,384030,165,-237,2449,9335
6634,1132319,17368,-828,-3976,-541,-50,47,141344,-19857,86941,7,13026,2673,-48928,384092,165,-237,2449,9334
6645,1132331,17318,-832,-3960,-537,-44,47,141962,-19373,87343,7,13022,2673,-48935,384153,166,-236,2448,9334
6656,1132342,17366,-834,-4016,-527,-39,42,142573,-18885,87738,7,13023,2673,-48940,384213,165,-236,2449,9334
6667,1132353,17358,-838,-4064,-525,-44,39,143180,-18393,88126,7,13027,2674,-48946,384274,165,-237,2449,9334
6678,1132364,17322,-850,-4000,-536,-35,54,143781,-17898,88508,7,13026,2676,-48955,384336,165,-237,2449,9334
6690,1132375,17322,-828,-4016,-533,-43,49,144379,-17399,88883,7,13027,2676,-48960,384399,165,-237,2449,9335
6701,1132386,17362,-804,-4006,-541,-49,48,144972,-16896,89253,7,13028,2674,-48963,384462,165,-237,2448,9334
6712,1132397,17348,-838,-3978,-538,-48,45,145560,-16390,89617,7,13026,2675,-48970,384524,165,-236,2449,9334
6723,1132409,17338,-804,-4026,-547,-45,45,146143,-15880,89975,7,13027,2673,-48973,384586,166,-236,2448,9334
6734,1132420,17320,-848,-4062,-532,-47,50,146722,-15366,90325,7,13033,2675,-48980,384648,167,-237,2448,9334
6745,1132431,17386,-830,-3992,-532,-49,48,147296,-14848,90670,7,13031,2675,-48985,384711,165,-237,2448,9334
6756,1132442,17352,-780,-4008,-530,-45,46,147866,-14327,91008,7,13031,2671,-48985,384774,165,-236,2447,9334
6768,1132453,17372,-828,-4028,-545,-47,54,148432,-13803,91342,7,13033,2671,-48991,384836,165,-237,2447,9334
6779,1132464,17370,-854,-4082,-542,-51,50,148994,-13276,91669,7,13039,2673,-48997,384898,165,-238,2448,9334
6790,1132475,17346,-858,-4056,-537,-40,46,149551,-12745,91991,7,13042,2676,-49005,384961,165,-238,2448,9334
6801,1132486,17344,-844,-4062,-540,-45,53,150105,-12212,92306,7,13046,2677,-49011,385025,165,-239,2449,9335
6812,1132498,17318,-852,-4004,-543,-45,57,150654,-11676,92616,7,13046,2680,-49019,385089,166,-239,2449,9335
6823,1132509,17366,-808,-4058,-548,-40,51,151200,-11136,92921,7,13049,2678,-49025,385153,165,-239,2448,9335
6834,1132520,17324,-832,-4058,-545,-41,50,151742,-10594,93220,7,13053,2679,-49032,385218,165,-240,2449,9336
6846,1132531,17358,-846,-4008,-543,-49,48,152281,-10048,93513,7,13053,2680,-49038,385283,165,-240,2449,9335
6857,1132542,17294,-812,-4098,-543,-45,49,152816,-9500,93801,7,13061,2678,-49045,385347,165,-241,2449,9337
6868,1132553,17358,-840,-4020,-542,-51,47,153344,-8953,94081,7,13062,2679,-49051,385411,165,-241,2449,9336
6879,1132564,17406,-852,-4050,-535,-51,49,153869,-8403,94355,7,13064,2681,-49057,385476,165,-241,2449,9336
6890,1132575,17316,-820,-3948,-538,-46,44,154390,-7850,94624,7,13059,2680,-49063,385539,165,-240,2449,9336
6901,1132586,17380,-808,-3996,-536,-48,49,154909,-7295,94888,7,13057,2678,-49069,385604,165,-239,2448,9336
6912,1132597,17342,-822,-4012,-537,-57,48,155425,-6737,95147,7,13057,2677,-49075,385668,165,-239,2448,9336
6923,1132608,17358,-822,-4052,-540,-47,50,155937,-6178,95400,7,13060,2677,-49081,385733,165,-240,2448,9336
6934,1132620,17366,-838,-4074,-540,-41,46,156446,-5615,95648,7,13064,2677,-49086,385798,166,-240,2448,9336
6945,1132631,17366,-802,-4054,-537,-28,45,156952,-5050,95892,7,13066,2675,-49092,385862,166,-241,2447,9337
6956,1132642,17294,-820,-4006,-532,-22,45,157454,-4483,96129,7,13064,2674,-49099,385926,166,-241,2447,9337
6967,1132653,17318,-834,-3978,-535,-43,44,157955,-3913,96362,7,13061,2675,-49106,385990,165,-240,2447,9337
6978,1132664,17360,-874,-4014,-535,-41,41,158454,-3341,96590,7,13060,2678,-49112,386055,165,-240,2448,9336
6989,1132675,17336,-830,-4022,-531,-47,44,158951,-2767,96813,7,13061,2678,-49117,386120,165,-240,2448,9336
7000,1132686,17374,-814,-4010,-541,-46,49,159446,-2192,97031,7,13060,2676,-49124,386186,165,-239,2448,9336
7011,1132697,17372,-842,-4006,-539,-46,46,159938,-1614,97245,7,13059,2677,-49131,386251,165,-239,2448,9336
7022,1132708,17364,-864,-4010,-535,-50,51,160429,-1035,97453,7,13058,2680,-49138,386317,165,-239,2448,9335
7033,1132719,17422,-840,-3994,-542,-38,51,160917,-453,97656,7,13055,2681,-49145,386382,165,-238,2448,9335
7044,1132730,17386,-844,-4026,-536,-39,46,161399,125,97853,7,13055,2682,-49151,386447,169,-238,2448,9335
7055,1132741,17354,-814,-3988,-537,-41,50,161876,701,98044,7,13052,2681,-49155,386511,165,-237,2448,9334
7066,1132752,17354,-844,-3980,-539,-44,46,162352,1279,98230,7,13049,2682,-49162,386575,165,-237,2448,9334
7077,1132763,17320,-814,-4016,-531,-38,47,162829,1864,98413,7,13049,2681,-49166,386639,166,-237,2447,9334
7088,1132774,17292,-820,-4066,-539,-40,43,163305,2450,98591,7,13054,2680,-49171,386702,166,-238,2447,9335
7099,1132785,17358,-800,-4018,-538,-47,46,163780,3037,98765,7,13055,2677,-49175,386766,166,-238,2447,9335
7110,1132796,17378,-820,-4024,-537,-43,45,164253,3627,98934,7,13055,2676,-49180,386831,166,-237,2446,9334
7121,1132807,17296,-810,-4022,-543,-45,43,164725,4218,99099,7,13056,2674,-49185,386894,166,-238,2446,9335
7132,1132817,17314,-800,-4054,-554,-36,46,165196,4810,99260,7,13060,2671,-49189,386958,165,-238,2446,9335
7143,1132828,17382,-766,-4092,-603,-5,61,165662,5401,99420,7,13062,2666,-49195,387021,165,-239,2445,9335
7154,1132839,17386,-892,-4034,-659,-26,76,166125,5987,99579,7,13062,2671,-49211,387082,165,-239,2445,9335
7165,1132850,17316,-816,-3992,-589,14,62,166588,6581,99729,7,13055,2670,-49223,387143,165,-239,2445,9335
7175,1132861,17362,-840,-4158,-570,54,59,167043,7172,99871,7,13059,2672,-49224,387206,165,-241,2445,9335
7186,1132872,17370,-756,-4090,-573,121,59,167492,7765,100010,7,13051,2666,-49234,387265,165,-242,2444,9337
7197,1132883,17372,-832,-4196,-704,239,46,167936,8367,100157,7,13042,2663,-49238,387324,165,-245,2444,9337
7209,1132894,17336,-596,-4322,-909,307,57,168371,8966,100318,7,13039,2638,-49288,387373,165,-250,2442,9344
7220,1132905,17388,-778,-4246,-1366,376,90,168793,9556,100511,7,13025,2623,-49332,387410,165,-254,2441,9342
7231,1132916,17386,-966,-3614,-1626,373,117,169215,10146,100724,7,12960,2622,-49453,387410,165,-247,2443,9339
7242,1132928,17358,-1032,-3624,-1413,379,88,169645,10753,100918,7,12896,2629,-49536,387460,166,-240,2446,9333
7254,1132939,17312,-1070,-3706,-961,371,71,170082,11371,101069,7,12841,2646,-49580,387522,165,-236,2450,9328
7265,1132950,17308,-854,-3900,-603,301,46,170527,11991,101184,7,12809,2648,-49592,387577,165,-235,2450,9327
7276,1132961,17396,-880,-3930,-542,219,49,170976,12609,101288,7,12786,2653,-49604,387631,165,-235,2451,9327
7287,1132972,17448,-864,-4100,-547,390,50,171411,13227,101388,7,12761,2656,-49643,387686,165,-237,2453,9332
7298,1132984,17418,-810,-4074,-572,667,53,171822,13845,101486,7,12712,2655,-49679,387744,166,-239,2454,9338
7309,1132995,17348,-840,-3940,-576,1025,42,172203,14466,101580,7,12627,2655,-49700,387793,165,-240,2455,9340
7321,1133006,17424,-794,-3960,-577,1176,41,172574,15092,101672,7,12530,2652,-49726,387838,165,-241,2455,9343
7332,1133017,17344,-844,-3752,-571,1261,39,172938,15719,101759,7,12413,2653,-49721,387868,165,-240,2455,9340
7343,1133028,17410,-828,-3840,-577,1252,40,173303,16347,101842,7,12306,2652,-49738,387913,165,-241,2455,9342
7354,1133040,17472,-790,-3918,-576,1266,31,173667,16976,101922,7,12206,2647,-49772,387955,167,-243,2455,9347
7365,1133051,17410,-814,-3764,-583,1441,29,174016,17606,101999,7,12082,2644,-49789,387972,165,-243,2456,9348
7377,1133062,17410,-836,-3704,-601,1647,27,174348,18237,102074,7,11940,2643,-49802,387984,165,-244,2456,9348
7388,1133073,17406,-792,-3580,-586,1782,34,174670,18868,102144,7,11780,2639,-49807,387994,165,-243,2455,9347
7399,1133085,17436,-804,-3514,-582,1821,62,174989,19497,102209,7,11615,2639,-49809,388015,165,-242,2454,9346
7410,1133096,17512,-856,-3596,-564,1795,113,175311,20122,102270,7,11462,2647,-49822,388050,165,-242,2455,9346
7422,1133107,17484,-886,-3570,-549,1861,170,175632,20748,102326,7,11304,2662,-49837,388083,165,-244,2456,9348
7433,1133118,17404,-836,-3496,-549,1941,162,175947,21376,102378,7,11140,2673,-49858,388106,165,-245,2457,9350
7444,1133130,17440,-842,-3486,-545,1942,145,176262,22005,102427,7,10978,2682,-49883,388119,167,-247,2458,9353
7456,1133141,17464,-832,-3420,-551,2043,132,176570,22636,102472,7,10806,2689,-49907,388112,165,-248,2459,9356
7467,1133152,17532,-838,-3466,-565,2296,149,176856,23266,102516,7,10619,2698,-49946,388091,165,-251,2460,9362
7478,1133164,17530,-900,-3332,-566,2815,171,177099,23895,102557,7,10383,2713,-49956,388020,166,-253,2461,9363
7490,1133175,17528,-864,-3232,-565,3144,161,177314,24524,102595,7,10118,2724,-49979,387946,165,-254,2462,9365
7501,1133186,17510,-818,-3090,-563,3417,162,177506,25154,102631,7,9825,2731,-50014,387843,165,-255,2462,9370
7512,1133197,17440,-898,-3034,-565,3542,156,177687,25780,102665,7,9528,2745,-50019,387681,165,-257,2463,9370
