t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
212084,2464,602,13864,647,-3398,609,0,0,0,0,1986,9313,43105,8074,166,18296,7710,5896
212094,2728,558,14016,604,-3006,563,0,0,0,0,2061,9578,43157,8075,166,18293,7725,5898
212104,2500,546,14012,242,-2540,396,0,0,0,0,2108,9780,43176,8077,166,18292,7728,5899
212114,2570,682,14168,394,-2573,396,0,0,0,0,2178,9986,43193,8077,166,18287,7732,5900
212124,2606,746,14098,720,-2537,301,0,0,0,0,2278,10187,43201,8079,166,18282,7736,5902
212134,2508,652,14272,493,-2724,284,0,0,0,0,2350,10385,43193,8079,166,18281,7731,5902
212144,2874,902,13858,847,-2853,390,0,0,0,0,2466,10627,43218,8081,170,18273,7742,5906
212154,2828,868,13746,1103,-2950,228,0,0,0,0,2597,10867,43223,8083,166,18267,7749,5908
212164,3004,898,13898,720,-2713,107,0,0,0,0,2704,11098,43226,8085,166,18260,7761,5912
212174,2902,724,13762,246,-2681,-113,0,0,0,0,2761,11314,43205,8087,166,18258,7766,5913
212184,3056,942,13706,186,-2853,68,0,0,0,0,2827,11551,43200,8089,166,18252,7775,5916
212194,3108,854,13806,481,-2737,177,0,0,0,0,2906,11779,43204,8091,166,18248,7784,5918
212204,3090,960,13968,754,-2725,332,0,0,0,0,3011,11998,43211,8093,166,18242,7789,5922
212214,3212,1110,14058,731,-3102,410,0,0,0,0,3127,12252,43220,8093,166,18232,7798,5927
212224,3252,1112,13982,757,-3086,297,0,0,0,0,3243,12502,43220,8095,166,18223,7805,5932
212234,3336,924,13718,617,-3026,253,0,0,0,0,3330,12751,43228,8097,166,18220,7813,5934
212244,3396,946,13698,614,-2955,353,0,0,0,0,3414,12996,43243,8099,166,18216,7821,5936
212254,3404,764,13744,575,-2981,473,0,0,0,0,3477,13239,43270,8100,166,18217,7827,5935
212264,3606,1190,13926,992,-3342,591,0,0,0,0,3607,13520,43297,8102,166,18207,7838,5941
212274,3550,1032,14010,505,-2731,330,0,0,0,0,3686,13741,43302,8102,166,18204,7844,5944
212284,3566,1068,13948,445,-2812,386,0,0,0,0,3761,13965,43308,8103,166,18199,7848,5946
212294,3674,1022,13902,734,-2962,398,0,0,0,0,3852,14206,43321,8105,166,18197,7854,5948
212304,3776,948,13750,565,-3130,411,0,0,0,0,3922,14465,43342,8106,166,18195,7862,5949
212314,3800,1110,13692,326,-3004,489,0,0,0,0,3985,14713,43360,8108,166,18191,7870,5952
212324,3954,1088,13722,267,-3088,392,0,0,0,0,4043,14973,43378,8110,166,18187,7880,5955
212334,3982,1290,13532,352,-2823,294,0,0,0,0,4124,15211,43378,8112,166,18180,7891,5960
212344,4000,1256,13690,23,-2947,209,0,0,0,0,4179,15454,43368,8113,166,18173,7900,5966
212354,3964,1242,13708,289,-3190,261,0,0,0,0,4251,15706,43354,8115,166,18168,7905,5970
212364,4116,1116,13644,501,-3520,416,0,0,0,0,4324,15993,43365,8117,166,18165,7912,5972
212374,4274,1224,13632,482,-3667,760,0,0,0,0,4397,16299,43402,8118,166,18160,7923,5976
212384,4374,1254,13744,466,-3636,847,0,0,0,0,4469,16605,43446,8119,166,18154,7934,5981
212394,4474,1390,13608,398,-3606,872,0,0,0,0,4545,16911,43485,8121,166,18146,7947,5988
212404,4526,1396,13680,146,-3565,781,0,0,0,0,4604,17212,43515,8121,166,18137,7960,5996
212414,4604,1448,13640,179,-3285,907,0,0,0,0,4666,17493,43553,8122,166,18128,7973,6005
212424,4700,1344,13668,103,-3122,959,0,0,0,0,4710,17764,43607,8123,166,18121,7986,6011
212434,4670,1378,13566,-73,-2826,881,0,0,0,0,4743,18005,43648,8124,166,18114,7997,6017
212444,4746,1436,13618,-141,-2728,789,0,0,0,0,4779,18239,43677,8125,166,18106,8008,6025
212454,4714,1596,13614,-21,-2897,752,0,0,0,0,4839,18476,43681,8126,166,18095,8016,6038
212464,4684,1672,13684,83,-2567,766,0,0,0,0,4913,18679,43671,8126,166,18083,8021,6052
212474,4870,1544,13624,510,-2273,836,0,0,0,0,5002,18874,43697,8126,166,18074,8031,6062
212484,5008,1342,13322,580,-2253,848,0,0,0,0,5074,19080,43758,8128,166,18069,8044,6065
212494,5206,1216,13330,277,-2230,740,0,0,0,0,5115,19297,43833,8129,166,18065,8062,6065
212504,5102,1270,13456,51,-2391,517,0,0,0,0,5148,19509,43869,8130,166,18062,8073,6066
212514,5064,1374,13418,119,-2908,331,0,0,0,0,5200,19750,43869,8131,166,18058,8082,6070
212524,5158,1528,13424,364,-2984,436,0,0,0,0,5283,20001,43864,8131,166,18051,8093,6078
212534,5310,1430,13276,505,-2915,444,0,0,0,0,5364,20256,43882,8132,166,18045,8107,6083
212544,5352,1392,13180,205,-2620,522,0,0,0,0,5416,20489,43912,8133,166,18040,8120,6086
212554,5434,1440,13280,-114,-2233,448,0,0,0,0,5448,20694,43936,8134,166,18035,8135,6091
212564,5484,1286,13376,-310,-2200,293,0,0,0,0,5455,20894,43963,8134,166,18033,8148,6090
212574,5448,1312,13432,-382,-2622,65,0,0,0,0,5466,21115,43956,8134,166,18031,8157,6091
212584,5478,1428,13658,-580,-2916,28,0,0,0,0,5475,21348,43919,8133,166,18027,8163,6096
212594,5430,1462,13476,-334,-3402,-197,0,0,0,0,5514,21611,43851,8133,166,18023,8167,6102
212604,5514,1534,13510,-330,-3414,-180,0,0,0,0,5560,21875,43775,8133,166,18017,8171,6111
212614,5582,1620,13428,-359,-3450,-340,0,0,0,0,5617,22142,43679,8133,166,18010,8177,6123
212624,5634,1686,13484,-536,-3506,-459,0,0,0,0,5672,22408,43559,8132,166,18001,8182,6137
212634,5760,1654,13428,-577,-3469,-497,0,0,0,0,5721,22678,43450,8132,166,17993,8190,6150
212644,5830,1644,13092,-735,-3427,-295,0,0,0,0,5747,22955,43372,8133,166,17985,8201,6160
212654,6060,1430,13412,-1081,-3522,-283,0,0,0,0,5727,23247,43326,8132,166,17981,8213,6163
212664,6252,1424,13004,-1265,-3888,-162,0,0,0,0,5693,23585,43302,8133,166,17976,8232,6165
212674,6332,1406,12978,-1809,-3812,-274,0,0,0,0,5622,23916,43269,8133,166,17971,8251,6168
212684,6292,1410,12956,-2222,-3548,-377,0,0,0,0,5524,24217,43216,8134,166,17966,8266,6173
212694,6218,1428,13032,-2142,-3146,-289,0,0,0,0,5431,24474,43153,8134,166,17960,8277,6179
212704,6292,1464,13096,-1617,-2874,-7,0,0,0,0,5374,24712,43107,8134,166,17954,8287,6188
212714,6356,1324,13192,-1269,-2785,203,0,0,0,0,5323,24943,43096,8133,166,17951,8296,6192
212724,6484,1376,13140,-888,-2638,353,0,0,0,0,5301,25172,43097,8133,166,17946,8308,6198
212734,6422,1282,13038,-682,-2609,301,0,0,0,0,5287,25390,43099,8133,166,17943,8316,6201
212744,6608,1274,12982,-292,-2210,423,0,0,0,0,5297,25592,43128,8132,166,17940,8329,6203
212754,6644,1166,12656,-216,-2465,172,0,0,0,0,5315,25815,43150,8133,166,17938,8343,6201
212764,6598,1358,12860,-359,-2270,152,0,0,0,0,5338,26011,43135,8134,166,17934,8354,6207
212774,6720,1376,12886,-465,-2546,33,0,0,0,0,5360,26233,43110,8133,166,17929,8367,6214
212784,6598,1470,12882,-294,-2504,-2,0,0,0,0,5405,26436,43054,8133,170,17923,8375,6225
212794,6804,1428,12944,-213,-2374,-120,0,0,0,0,5456,26640,43007,8133,166,17917,8387,6234
212804,6784,1406,12968,-104,-2191,47,0,0,0,0,5504,26824,42973,8132,166,17913,8396,6242
212814,6926,1550,13044,349,-2118,348,0,0,0,0,5592,27010,42946,8130,166,17905,8409,6257
212824,7052,1596,13298,790,-2477,445,0,0,0,0,5718,27222,42911,8126,166,17896,8422,6275
212834,6864,1578,12590,1492,-2977,153,0,0,0,0,5896,27468,42870,8127,166,17889,8433,6286
212844,7186,1614,12590,789,-2637,513,0,0,0,0,6009,27713,42879,8127,166,17881,8453,6298
212854,7150,1544,12736,272,-2230,560,0,0,0,0,6071,27917,42897,8126,166,17876,8468,6306
212864,6982,1318,12384,754,-2495,738,0,0,0,0,6142,28133,42950,8127,166,17875,8476,6304
212874,7332,1774,12856,1245,-2663,872,0,0,0,0,6292,28375,42951,8125,166,17864,8495,6326
212884,7248,1466,12618,739,-1938,587,0,0,0,0,6372,28554,42992,8125,166,17861,8506,6327
212894,7214,1588,12606,482,-1852,525,0,0,0,0,6447,28719,43002,8124,166,17857,8516,6334
212904,7210,1570,12746,387,-1854,447,0,0,0,0,6513,28875,43002,8123,166,17854,8522,6340
212914,7312,1514,12740,368,-2285,399,0,0,0,0,6574,29068,43011,8122,166,17852,8530,6342
212924,7310,1564,12726,402,-1972,558,0,0,0,0,6634,29234,43025,8121,166,17849,8535,6346
212934,7292,1558,12908,463,-2065,581,0,0,0,0,6695,29393,43030,8119,166,17848,8535,6350
212944,7546,1762,12870,1182,-2961,699,0,0,0,0,6834,29640,43016,8116,166,17842,8545,6365
212954,7614,1700,12732,1237,-2736,828,0,0,0,0,6960,29878,43041,8114,166,17837,8557,6373
212964,7656,1658,12606,340,-2757,533,0,0,0,0,7024,30117,43053,8113,166,17833,8569,6378
212974,7710,1558,12252,-398,-3157,242,0,0,0,0,7038,30393,43057,8113,166,17830,8583,6379
212984,7652,1656,12466,-900,-3038,157,0,0,0,0,7027,30641,43021,8113,166,17827,8591,6385
212994,7714,1744,12400,-1003,-3305,76,0,0,0,0,7023,30909,42959,8112,166,17821,8601,6396
213004,7656,1860,12620,-1306,-2864,250,0,0,0,0,7000,31125,42868,8111,166,17815,8605,6417
213014,7822,1906,12834,-1071,-2507,446,0,0,0,0,6997,31311,42775,8108,166,17806,8609,6445
213024,7950,1792,12998,-683,-2457,602,0,0,0,0,7000,31492,42720,8103,166,17801,8609,6464
213034,8054,1682,12570,-591,-2921,373,0,0,0,0,7007,31738,42703,8101,166,17796,8620,6472
213044,8062,1722,12458,-847,-2382,334,0,0,0,0,6999,31942,42678,8100,166,17790,8631,6484
213054,8042,1658,12468,-1177,-2330,113,0,0,0,0,6969,32132,42638,8099,166,17787,8639,6491
213064,8168,1670,12378,-1384,-2747,-57,0,0,0,0,6937,32362,42584,8098,166,17782,8650,6500
213074,8176,1662,12310,-1435,-3053,-96,0,0,0,0,6905,32613,42518,8098,166,17777,8661,6509
213084,8280,1614,12132,-1359,-2859,8,0,0,0,0,6869,32859,42482,8098,166,17772,8675,6516
213094,8196,1580,12120,-1329,-3076,-110,0,0,0,0,6839,33108,42423,8098,166,17769,8684,6522
213104,8342,1622,12212,-1284,-2797,64,0,0,0,0,6809,33341,42376,8097,166,17764,8694,6531
213114,8284,1678,12306,-815,-2434,223,0,0,0,0,6812,33533,42319,8096,166,17759,8700,6544
213124,8452,1620,12324,-417,-2956,220,0,0,0,0,6841,33772,42277,8094,166,17755,8708,6554
213134,8546,1632,12344,53,-2256,589,0,0,0,0,6884,33964,42278,8092,166,17750,8717,6563
213144,8644,1528,12044,192,-2571,441,0,0,0,0,6935,34197,42302,8091,166,17747,8731,6565
213154,8668,1626,12056,-80,-2116,412,0,0,0,0,6975,34390,42305,8090,166,17742,8745,6572
213164,8584,1562,12092,-244,-1945,342,0,0,0,0,6996,34557,42303,8089,166,17740,8753,6576
213174,8672,1598,11922,-403,-2424,211,0,0,0,0,7020,34768,42285,8089,166,17736,8765,6583
213184,8274,1854,11924,-610,-2732,40,0,0,0,0,7062,34965,42167,8090,166,17730,8767,6605
213194,9132,1486,12074,-275,-3920,-740,0,0,0,0,7138,35309,42110,8087,166,17727,8787,6598
213204,8914,1800,12072,-959,-3508,-424,0,0,0,0,7187,35588,41965,8085,166,17720,8800,6619
213214,8822,1830,12276,-1418,-2861,-274,0,0,0,0,7193,35790,41800,8082,166,17713,8802,6646
213224,8946,1702,12032,-878,-3416,-262,0,0,0,0,7225,36055,41691,8080,166,17709,8809,6659
213234,9136,1658,12054,-481,-2907,42,0,0,0,0,7261,36296,41638,8077,166,17704,8820,6667
213244,9164,1554,11826,-265,-2043,390,0,0,0,0,7276,36485,41663,8076,166,17702,8833,6667
213254,9106,1558,11652,-452,-1769,525,0,0,0,0,7269,36651,41695,8076,166,17699,8844,6669
213264,9138,1538,11712,-567,-1695,484,0,0,0,0,7252,36809,41724,8075,166,17696,8855,6670
213274,8630,1544,11422,-834,-2035,233,0,0,0,0,7234,36963,41692,8077,166,17695,8855,6675
213284,9462,1282,12062,-750,-2430,-495,0,0,0,0,7215,37173,41714,8073,166,17700,8860,6647
213294,8638,1660,11104,136,-2499,-578,0,0,0,0,7330,37360,41589,8075,166,17698,8863,6657
213304,9214,1456,11546,8,-3415,-734,0,0,0,0,7429,37630,41493,8075,166,17697,8869,6652
213314,9454,1640,11638,-96,-4380,-560,0,0,0,0,7539,37981,41370,8074,166,17694,8881,6659
213324,9454,1708,11820,-399,-4421,-519,0,0,0,0,7631,38312,41217,8072,166,17691,8885,6670
213334,9670,1660,11662,-422,-4580,-390,0,0,0,0,7709,38678,41107,8069,166,17688,8896,6676
213344,9584,1684,11666,-516,-3707,-122,0,0,0,0,7759,38963,41012,8068,166,17685,8901,6684
213354,9838,1606,11658,-330,-3082,110,0,0,0,0,7791,39221,40989,8065,166,17684,8910,6683
213364,9732,1630,11386,-277,-2456,389,0,0,0,0,7813,39434,40987,8064,166,17681,8921,6687
213374,9892,1746,11518,-56,-2046,433,0,0,0,0,7862,39618,40966,8062,166,17676,8934,6701
213384,9788,1770,11314,65,-1769,446,0,0,0,0,7918,39777,40944,8061,166,17671,8947,6715
213394,9750,1838,11468,-135,-1295,527,0,0,0,0,7958,39885,40905,8060,166,17666,8954,6735
213404,9734,1748,11232,-1,-1442,397,0,0,0,0,8004,40013,40887,8059,166,17662,8963,6747
213414,9850,1572,10868,-76,-1815,165,0,0,0,0,8045,40188,40895,8060,166,17659,8978,6746
213424,9946,1738,11124,-456,-1145,409,0,0,0,0,8054,40310,40896,8059,170,17654,8993,6757
213434,9904,1800,11198,-297,-506,411,0,0,0,0,8076,40374,40883,8058,166,17649,9006,6773
213444,9942,1820,11224,-84,-571,391,0,0,0,0,8118,40443,40864,8057,166,17643,9020,6791
213454,10002,1776,11272,-74,-522,361,0,0,0,0,8155,40509,40856,8055,166,17639,9032,6803
213464,10026,1676,11214,-194,-468,372,0,0,0,0,8168,40575,40883,8053,166,17636,9044,6807
213474,9898,1584,11290,-258,-426,383,0,0,0,0,8160,40621,40920,8052,166,17636,9047,6803
213484,9924,1654,11382,-12,-574,415,0,0,0,0,8177,40673,40938,8050,166,17636,9049,6805
213494,9782,1614,11426,89,-772,442,0,0,0,0,8196,40724,40953,8049,166,17637,9043,6803
213504,9922,1734,11450,417,-1167,521,0,0,0,0,8254,40811,40946,8047,166,17636,9042,6810
213514,9942,1756,11464,422,-1307,629,0,0,0,0,8308,40907,40943,8046,166,17634,9041,6819
213524,9984,1876,11478,267,-1611,657,0,0,0,0,8370,41023,40904,8044,166,17631,9041,6838
213534,10122,1870,11368,412,-1553,692,0,0,0,0,8439,41154,40888,8042,166,17626,9049,6855
213544,10130,1846,11214,398,-1019,732,0,0,0,0,8495,41253,40901,8041,166,17622,9059,6870
213554,10106,1760,11010,-68,-720,616,0,0,0,0,8509,41337,40935,8042,166,17618,9070,6877
213564,10110,1700,10878,-728,-504,512,0,0,0,0,8472,41409,40975,8042,166,17615,9082,6880
213574,10056,1666,10920,-1154,-452,375,0,0,0,0,8407,41468,41000,8042,166,17613,9091,6883
213584,10082,1714,11082,-1209,-451,285,0,0,0,0,8350,41517,40998,8042,166,17611,9097,6889
213594,9194,1698,10874,-768,-647,252,0,0,0,0,8327,41544,40961,8045,166,17611,9089,6896
213604,10436,1610,11002,92,-1776,-419,0,0,0,0,8415,41721,40927,8044,166,17609,9107,6891
213614,10288,1772,11176,-87,-1016,32,0,0,0,0,8472,41813,40883,8042,166,17606,9115,6901
213624,10108,1678,11154,-399,-356,276,0,0,0,0,8467,41844,40888,8042,166,17606,9116,6902
213634,10112,1866,11076,-65,-630,449,0,0,0,0,8505,41900,40860,8041,166,17601,9122,6920
213644,10180,1882,11128,-41,-607,583,0,0,0,0,8539,41956,40843,8041,166,17597,9129,6938
213654,10240,1842,11250,-221,-445,606,0,0,0,0,8549,41994,40838,8039,166,17594,9133,6953
213664,10240,1784,11146,-248,-370,574,0,0,0,0,8550,42034,40853,8039,166,17591,9138,6963
213674,10222,1694,11074,-405,-224,514,0,0,0,0,8529,42067,40888,8038,166,17590,9142,6965
213684,10156,1808,11060,-548,-199,489,0,0,0,0,8515,42090,40886,8038,166,17587,9147,6977
213694,10188,1888,11266,-282,-329,502,0,0,0,0,8533,42109,40853,8037,166,17583,9148,6997
213704,10184,1822,11134,68,-611,562,0,0,0,0,8566,42159,40848,8037,166,17580,9151,7009
213714,10228,1676,11060,134,-720,640,0,0,0,0,8579,42227,40892,8037,166,17580,9153,7009
213724,10296,1726,11008,182,-647,679,0,0,0,0,8600,42296,40934,8037,166,17578,9160,7014
213734,10234,1768,11012,121,-584,643,0,0,0,0,8624,42353,40958,8037,166,17576,9164,7021
213744,10212,1682,10824,-7,-678,612,0,0,0,0,8631,42425,41001,8038,166,17574,9170,7023
213754,10256,1642,10838,-77,-983,701,0,0,0,0,8625,42522,41056,8039,166,17574,9176,7022
213764,10290,1768,11036,-175,-1020,774,0,0,0,0,8621,42609,41082,8039,166,17572,9178,7030
213774,10358,1842,11026,-76,-1059,789,0,0,0,0,8636,42702,41093,8039,166,17568,9184,7045
213784,10358,1954,11220,94,-1129,772,0,0,0,0,8682,42779,41057,8037,166,17563,9185,7070
213794,10406,2034,11164,302,-1239,835,0,0,0,0,8754,42871,41011,8036,166,17557,9191,7101
213804,10396,1964,11156,367,-1174,839,0,0,0,0,8814,42956,40989,8036,166,17552,9193,7124
213814,10446,1862,11036,421,-1316,901,0,0,0,0,8859,43064,41010,8035,166,17549,9196,7136
213824,9922,1844,10750,413,-1526,858,0,0,0,0,8902,43173,41017,8037,166,17548,9193,7147
213834,10756,1810,10860,615,-2547,317,0,0,0,0,9009,43401,41003,8036,166,17544,9207,7152
213844,10590,1852,10846,143,-1701,545,0,0,0,0,9058,43547,40999,8036,166,17540,9215,7162
213854,10580,1778,10906,-431,-1212,603,0,0,0,0,9041,43649,41020,8035,166,17539,9217,7165
213864,10522,1944,10940,-538,-1445,694,0,0,0,0,9039,43756,40994,8035,166,17536,9219,7183
213874,10622,1916,10916,-419,-1505,593,0,0,0,0,9050,43874,40969,8034,166,17532,9223,7199
213884,10824,1636,10634,-189,-1941,425,0,0,0,0,9057,44060,41014,8034,166,17531,9234,7192
213894,10590,1800,10736,-281,-1106,634,0,0,0,0,9054,44153,41029,8035,166,17529,9237,7198
213904,10644,1844,10806,-42,-913,664,0,0,0,0,9070,44227,41038,8034,166,17527,9240,7209
213914,10678,1810,10838,203,-1098,612,0,0,0,0,9105,44314,41047,8034,166,17525,9240,7215
213924,10656,1862,10706,298,-1140,560,0,0,0,0,9159,44407,41042,8035,166,17523,9244,7226
213934,10878,1976,10694,218,-1531,265,0,0,0,0,9254,44542,40986,8034,166,17517,9257,7246
213944,10810,1858,10586,-137,-1539,147,0,0,0,0,9310,44674,40946,8034,166,17513,9266,7255
213954,10820,1762,10678,-635,-754,253,0,0,0,0,9293,44742,40949,8034,166,17512,9269,7255
213964,10394,1660,10514,-353,-767,393,0,0,0,0,9279,44795,40962,8036,166,17514,9264,7252
213974,11208,2310,10958,452,-1374,587,0,0,0,0,9443,44912,40819,8033,166,17498,9287,7313
213984,10976,1852,10840,150,-997,480,0,0,0,0,9479,44992,40824,8031,166,17497,9288,7318
213994,10834,1928,10626,26,-627,557,0,0,0,0,9509,45047,40824,8031,166,17494,9293,7330
214004,10842,1906,10540,105,-656,473,0,0,0,0,9550,45110,40825,8031,166,17491,9299,7340
214014,10884,1948,10566,-140,-733,440,0,0,0,0,9580,45177,40812,8031,166,17488,9305,7353
214024,10892,1890,10532,-473,-674,374,0,0,0,0,9582,45240,40808,8031,166,17485,9311,7361
214034,10894,1940,10458,-875,-758,386,0,0,0,0,9561,45313,40793,8032,166,17481,9320,7374
214044,10904,1886,10472,-1239,-720,316,0,0,0,0,9511,45381,40779,8032,166,17478,9327,7383
214054,10894,1978,10628,-1231,-623,280,0,0,0,0,9478,45425,40726,8031,166,17474,9331,7401
214064,10928,1982,10740,-1087,-895,314,0,0,0,0,9457,45481,40661,8030,170,17470,9331,7421
214074,10950,1934,10742,-690,-843,444,0,0,0,0,9447,45534,40624,8029,166,17468,9330,7437
214084,11004,1908,10692,-220,-1294,528,0,0,0,0,9468,45630,40601,8028,166,17466,9331,7449
214094,11064,1848,10434,-25,-1544,528,0,0,0,0,9502,45767,40608,8028,166,17463,9339,7455
214104,11056,1818,10384,-22,-1110,460,0,0,0,0,9530,45871,40622,8028,166,17460,9346,7460
214114,11012,1840,10408,-228,-980,346,0,0,0,0,9552,45956,40614,8028,166,17458,9351,7466
214124,10916,1978,10506,-403,-1274,225,0,0,0,0,9592,46042,40541,8029,166,17455,9352,7483
214134,11262,1778,10414,-378,-2108,-16,0,0,0,0,9634,46221,40505,8028,166,17453,9360,7482
214144,10994,1768,10534,-660,-1349,221,0,0,0,0,9622,46311,40476,8028,166,17455,9354,7482
214154,11118,1700,10372,-926,-1421,169,0,0,0,0,9588,46426,40470,8028,166,17455,9354,7477
214164,10972,1838,10558,-778,-1229,156,0,0,0,0,9582,46495,40410,8028,166,17456,9347,7484
214174,10936,2086,10412,-602,-2275,-54,0,0,0,0,9660,46643,40260,8029,166,17451,9347,7510
214184,11424,1752,10436,-841,-3659,-294,0,0,0,0,9703,46925,40162,8028,166,17451,9350,7505
214194,11244,1902,10304,-1016,-2802,-2,0,0,0,0,9727,47132,40059,8028,166,17448,9353,7517
214204,11404,1914,10254,-861,-2646,-45,0,0,0,0,9770,47338,39960,8028,166,17445,9360,7529
214214,11528,2076,10312,-473,-2078,28,0,0,0,0,9859,47500,39837,8027,166,17437,9372,7556
214224,11356,1940,10014,-671,-1401,177,0,0,0,0,9885,47621,39787,8028,166,17433,9382,7569
214234,11156,2022,10206,-1029,-1249,266,0,0,0,0,9881,47699,39705,8028,166,17429,9382,7589
214244,11530,1834,9952,-1049,-2293,124,0,0,0,0,9881,47898,39665,8029,166,17426,9394,7594
214254,11678,1632,9778,-1417,-1946,38,0,0,0,0,9828,48092,39680,8029,166,17424,9409,7583
214264,11368,1504,9876,-1721,-865,213,0,0,0,0,9706,48174,39721,8030,166,17426,9409,7568
214274,11334,1628,10082,-1308,-1125,62,0,0,0,0,9644,48252,39702,8031,166,17428,9403,7562
214284,11620,1556,9910,-1084,-1758,102,0,0,0,0,9598,48410,39714,8031,166,17429,9409,7550
214294,11498,1566,10064,-1383,-1220,249,0,0,0,0,9509,48504,39731,8032,166,17432,9404,7540
214304,11718,1586,10044,-1621,-1208,96,0,0,0,0,9420,48612,39737,8032,166,17433,9407,7531
214314,11466,1866,10334,-1315,-745,121,0,0,0,0,9392,48629,39644,8032,166,17431,9398,7549
214324,11524,1906,10312,-704,-722,43,0,0,0,0,9426,48649,39537,8032,166,17428,9393,7570
214334,11856,1834,10228,-393,-1493,-231,0,0,0,0,9506,48759,39429,8031,166,17425,9398,7583
214344,11808,1838,10062,-807,-1390,-187,0,0,0,0,9552,48871,39333,8031,166,17421,9406,7597
214354,11670,1792,10044,-1290,-550,-93,0,0,0,0,9530,48909,39267,8032,166,17419,9409,7606
214364,11532,1758,9970,-1495,-462,-91,0,0,0,0,9487,48936,39205,8033,166,17417,9409,7614
214374,11796,1676,9894,-1686,-925,-147,0,0,0,0,9432,49024,39164,8033,166,17416,9417,7615
214384,11616,1798,10014,-1645,-544,17,0,0,0,0,9380,49057,39097,8034,166,17413,9419,7628
214394,11742,1676,10084,-1581,-294,43,0,0,0,0,9306,49075,39070,8034,166,17413,9418,7631
214404,11982,1572,10490,-1330,-593,23,0,0,0,0,9218,49091,39063,8033,166,17418,9402,7617
214414,11474,1684,9526,-468,-560,22,0,0,0,0,9246,49150,39030,8036,166,17416,9410,7624
214424,11734,1610,10096,-1519,-45,165,0,0,0,0,9155,49148,39030,8036,166,17416,9407,7622
214434,11682,1684,9948,-1044,-176,104,0,0,0,0,9125,49163,39003,8038,166,17415,9410,7629
214444,11614,1460,9754,-996,-151,102,0,0,0,0,9069,49189,39023,8040,166,17416,9412,7622
214454,11726,1540,9818,-1006,-206,173,0,0,0,0,9018,49222,39037,8041,166,17415,9417,7620
214464,11698,1606,9874,-954,-153,170,0,0,0,0,8982,49242,39032,8043,166,17414,9420,7623
214474,11626,1678,9992,-948,-30,126,0,0,0,0,8958,49237,38998,8044,166,17412,9420,7632
214484,11802,1468,9830,-1009,-455,-4,0,0,0,0,8916,49291,39003,8045,166,17413,9425,7625
214494,11648,1692,9930,-933,-36,168,0,0,0,0,8896,49291,38971,8047,166,17411,9427,7637
214504,11690,1690,10014,-598,25,195,0,0,0,0,8897,49283,38941,8048,166,17408,9428,7648
214514,11736,1646,9974,-230,6,244,0,0,0,0,8915,49285,38933,8049,166,17407,9431,7655
214524,11748,1560,9922,-249,32,224,0,0,0,0,8918,49292,38945,8051,166,17406,9433,7655
214534,11720,1540,9982,-353,23,185,0,0,0,0,8911,49291,38955,8052,166,17407,9431,7653
214544,11710,1584,9990,-410,21,202,0,0,0,0,8907,49289,38955,8053,166,17407,9431,7655
214554,11660,1634,9992,-376,-33,185,0,0,0,0,8915,49285,38939,8055,166,17406,9430,7660
214564,11718,1676,9968,-523,-126,146,0,0,0,0,8926,49295,38909,8056,166,17404,9433,7670
214574,11726,1688,10114,-739,-92,132,0,0,0,0,8921,49287,38871,8057,166,17402,9430,7679
214584,11716,1610,10070,-801,-45,111,0,0,0,0,8898,49281,38851,8058,166,17402,9427,7683
214594,11686,1572,10002,-878,-40,103,0,0,0,0,8866,49280,38838,8060,166,17402,9426,7684
214604,11700,1636,10034,-850,-60,104,0,0,0,0,8849,49277,38810,8061,166,17401,9425,7690
214614,11622,1638,10066,-725,-30,76,0,0,0,0,8841,49264,38775,8063,166,17400,9421,7696
214624,11630,1524,9876,-479,-170,118,0,0,0,0,8836,49280,38772,8065,166,17400,9421,7695
214634,11638,1534,9754,-547,-295,170,0,0,0,0,8828,49314,38772,8067,166,17399,9425,7696
214644,11684,1562,9928,-854,-191,200,0,0,0,0,8794,49331,38769,8069,166,17399,9426,7698
214654,11772,1614,10024,-845,-128,224,0,0,0,0,8766,49339,38757,8071,166,17397,9427,7704
214664,11804,1602,10006,-733,-118,216,0,0,0,0,8747,49351,38748,8072,166,17396,9429,7710
214674,11742,1606,10050,-750,9,191,0,0,0,0,8726,49344,38734,8073,166,17395,9428,7715
214684,11736,1620,10032,-721,18,132,0,0,0,0,8716,49337,38710,8075,166,17394,9428,7722
214694,11688,1594,10038,-719,5,97,0,0,0,0,8705,49327,38685,8076,166,17393,9425,7727
214704,11682,1594,10070,-666,49,95,0,0,0,0,8697,49311,38660,8078,170,17392,9422,7732
214714,11630,1580,9978,-575,74,129,0,0,0,0,8691,49299,38643,8080,166,17391,9421,7736
214724,11672,1496,9908,-613,81,195,0,0,0,0,8665,49297,38654,8082,166,17392,9421,7735
214734,11662,1546,9952,-711,-45,197,0,0,0,0,8642,49299,38651,8084,166,17391,9420,7737
214744,11670,1638,10044,-852,-167,196,0,0,0,0,8624,49302,38622,8086,166,17389,9419,7746
214754,11734,1648,10222,-962,-274,187,0,0,0,0,8601,49298,38583,8087,166,17388,9413,7755
