t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
18094,17484,-548,-2154,-520,-46,57,6707,1855,16,8,7023,1781,6,4003996,166,8,2,0
18104,17428,-526,-2278,-521,-45,56,7233,1755,0,8,7240,1747,-21,3981943,166,-6930,-1070,350
18114,17450,-530,-2280,-526,-47,54,7760,1679,-15,8,7314,1738,-24,3927244,166,-13226,-1708,624
18124,17432,-492,-2202,-521,-51,60,7235,1608,0,8,7286,1698,-126,3825024,166,-7548,-7831,1242
18134,17454,-530,-2266,-526,-49,58,7664,1915,-14,8,7319,1702,-92,3680703,166,-13382,-6119,1195
18144,17426,-514,-2322,-529,-46,52,7508,1410,-9,8,7394,1692,-67,3500083,166,-29835,-7508,1865
18154,17454,-560,-2268,-526,-44,57,7378,1920,-6,8,7409,1721,3,3307076,166,-29289,1075,727
18164,17426,-512,-2250,-521,-50,57,7334,1397,-4,8,7409,1708,-6,3111625,166,-24712,-2394,1040
18174,17456,-494,-2198,-529,-51,55,7022,1814,3,8,7361,1681,-9,2935844,166,-9471,-8483,1373
18184,17446,-570,-2262,-531,-46,59,7535,1872,-13,8,7372,1721,-66,2781260,166,-10678,1801,94
18194,17466,-570,-2322,-528,-54,52,7991,1632,-27,8,7425,1753,-136,2652555,166,-20859,8662,-468
18204,17500,-648,-2316,-525,-51,53,7637,2000,-16,8,7461,1837,-180,2547015,166,-25599,24782,-2432
18214,17474,-582,-2226,-519,-48,55,7149,1860,0,8,7426,1860,-42,2455651,166,-15994,26496,-3031
18224,17462,-658,-2256,-517,-43,55,7455,2264,-10,8,7418,1935,-80,2381639,166,-13012,37086,-4524
18234,17472,-642,-2290,-520,-42,53,7487,1758,-11,8,7434,1984,-154,2321713,166,-14484,41798,-5064
18244,17424,-622,-2254,-518,-49,58,7286,2224,-4,8,7428,2012,-111,2270597,166,-12005,42429,-5269
18254,17408,-600,-2246,-516,-44,56,7406,1733,-7,8,7417,2020,-39,2229385,166,-9414,39946,-5079
18264,17434,-558,-2214,-521,-44,60,6959,1958,6,8,7387,2000,101,2196811,166,-4250,33654,-4531
18274,17464,-552,-2172,-530,-43,61,7271,1569,-3,8,7334,1978,194,2168936,166,3250,28065,-4170
18284,17458,-572,-2250,-532,-41,61,7390,2050,-7,8,7334,1971,300,2143075,166,2977,25009,-3821
18294,17452,-598,-2186,-526,-46,65,6936,1864,7,8,7299,1979,230,2117794,166,7105,24171,-3861
18304,17498,-574,-2156,-527,-43,59,7424,1866,-8,8,7252,1973,187,2098933,166,12275,21709,-3777
18314,17476,-600,-2258,-530,-51,62,7132,2259,1,8,7263,1980,282,2083170,166,10197,21077,-3656
18324,17494,-602,-2234,-526,-45,56,7341,1820,-6,8,7261,1987,315,2067987,166,9883,20466,-3586
18334,17498,-626,-2236,-524,-42,63,7211,2286,-2,8,7259,2004,314,2054140,166,9476,20964,-3622
18344,17454,-600,-2222,-519,-45,58,7274,1807,-4,8,7253,2007,338,2041852,166,9455,20043,-3526
18354,17424,-562,-2312,-518,-40,60,7750,1847,-18,8,7292,1992,542,2030407,166,5165,17492,-3088
18364,17420,-562,-2238,-521,-47,59,7274,1831,-3,8,7294,1979,554,2012017,166,4770,15303,-2795
18374,17472,-550,-2246,-510,-46,62,7635,1523,-13,8,7295,1962,559,1995944,166,4388,12991,-2485
18384,17450,-524,-2212,-510,-47,61,7204,1715,0,8,7284,1936,477,1981018,166,5174,10059,-2104
18394,17480,-500,-2308,-519,-39,57,7653,1586,-12,8,7310,1904,639,1971202,166,2732,6852,-1716
18404,17438,-518,-2220,-515,-39,59,7200,1701,0,8,7301,1881,531,1954940,166,3275,4668,-1376
18414,17448,-528,-2264,-521,-47,57,7662,1742,-12,8,7311,1864,584,1944954,166,2414,3145,-1201
18424,17464,-544,-2300,-525,-51,54,7208,1817,1,8,7332,1855,734,1934307,166,755,2306,-1168
18434,17424,-522,-2322,-528,-46,58,7649,1683,-12,8,7361,1839,898,1917924,166,-1416,996,-1070
18444,17414,-546,-2310,-533,-48,56,7330,2015,-3,8,7384,1833,1030,1894074,166,-2965,513,-1078
18454,17430,-570,-2268,-530,-41,60,7543,1609,-10,8,7388,1836,1063,1865291,166,-3175,686,-1131
18464,17484,-572,-2326,-528,-46,59,7606,2059,-12,8,7409,1839,1181,1839730,166,-4449,812,-1226
18474,17440,-610,-2296,-523,-39,58,7234,1804,0,8,7420,1854,1304,1809250,166,-5046,1777,-1486
18484,17440,-578,-2240,-520,-44,61,7563,2110,-11,8,7413,1858,1283,1775183,166,-4371,1950,-1522
18494,17472,-582,-2310,-520,-49,60,7499,1667,-9,8,7427,1863,1325,1748386,166,-5060,2129,-1563
18504,17460,-610,-2292,-522,-42,53,7469,2112,-7,8,7434,1875,1384,1722597,166,-5344,2805,-1727
18514,17480,-588,-2246,-520,-42,54,7208,1756,1,8,7426,1880,1386,1697555,166,-4714,2987,-1796
18524,17458,-558,-2262,-521,-45,59,7624,1897,-12,8,7425,1876,1364,1675397,166,-4462,2638,-1726
18534,17512,-570,-2282,-519,-43,58,7202,1794,1,8,7427,1875,1357,1657958,166,-4446,2498,-1695
18544,17464,-630,-2260,-522,-42,61,7445,2156,-6,8,7424,1892,1394,1642142,166,-4176,3321,-1891
18554,17458,-566,-2296,-528,-47,62,7509,1726,-9,8,7433,1890,1382,1626808,166,-4479,3075,-1814
18564,17478,-538,-2186,-525,-45,59,7081,1752,3,8,7409,1880,1366,1613760,166,-3096,2441,-1762
18574,17516,-558,-2232,-526,-42,61,7486,1881,-9,8,7399,1876,1363,1603220,166,-2469,2144,-1739
18584,17452,-550,-2200,-520,-44,59,7078,1759,3,8,7382,1870,1363,1593302,166,-1548,1779,-1719
18594,17452,-600,-2220,-525,-49,57,7359,2077,-5,8,7373,1878,1360,1584568,166,-1000,2112,-1767
18604,17426,-552,-2230,-517,-44,53,7260,1665,-2,8,7367,1872,1371,1576683,166,-673,1793,-1757
18614,17426,-536,-2212,-524,-39,55,7133,2068,2,8,7356,1863,1388,1569415,166,-157,1305,-1741
18624,17474,-562,-2260,-525,-47,52,7425,1769,-7,8,7357,1861,1393,1562953,166,-202,1172,-1736
18634,17422,-598,-2260,-518,-44,56,7347,2180,-4,8,7360,1868,1384,1556777,166,-324,1487,-1749
18644,17484,-564,-2282,-519,-43,59,7449,1779,-8,8,7365,1867,1384,1551916,166,-573,1362,-1735
18654,17458,-572,-2240,-528,-38,58,7095,1988,3,8,7361,1867,1388,1547475,166,-396,1340,-1737
18664,17488,-540,-2276,-516,-37,54,7423,1747,-6,8,7365,1860,1393,1543655,166,-561,987,-1711
18674,17444,-556,-2286,-515,-49,50,7651,2083,-13,8,7373,1856,1392,1540035,166,-870,830,-1700
18684,17414,-518,-2316,-515,-50,58,7575,1684,-10,8,7388,1845,1385,1536818,166,-1486,315,-1650
18694,17464,-572,-2248,-522,-44,58,7251,1922,0,8,7385,1846,1388,1534356,166,-1330,359,-1647
18704,17440,-516,-2296,-524,-46,60,7538,1643,-9,8,7394,1835,1381,1532163,166,-1648,-108,-1588
18714,17504,-538,-2286,-521,-46,59,7265,1929,0,8,7398,1830,1377,1530650,166,-1765,-340,-1553
18724,17492,-520,-2272,-522,-46,61,7458,1585,-6,8,7399,1821,1371,1529445,169,-1767,-695,-1475
18734,17450,-586,-2196,-528,-40,57,7197,1880,0,8,7385,1826,1374,1528475,166,-1176,-459,-1422
18744,17452,-548,-2306,-525,-42,59,7570,1770,-11,8,7394,1823,1371,1527793,166,-1529,-573,-1455
18754,17456,-566,-2328,-531,-49,58,7704,2135,-16,8,7408,1824,1365,1527424,166,-2012,-543,-1535
18764,17472,-588,-2270,-528,-56,55,7396,1906,-6,8,7410,1829,1371,1527366,166,-1994,-347,-1588
18774,17438,-580,-2218,-531,-50,52,7016,1863,5,8,7401,1833,1387,1527348,166,-1612,-204,-1587
18784,17464,-598,-2292,-531,-43,60,7390,1929,-7,8,7406,1840,1383,1527414,166,-1778,32,-1651
18794,17444,-556,-2218,-525,-49,65,7098,1689,1,8,7398,1839,1403,1527669,166,-1420,-29,-1624
18804,17484,-570,-2212,-525,-49,63,7311,1999,-5,8,7388,1840,1427,1527957,166,-1028,0,-1613
18814,17474,-548,-2202,-526,-47,63,7120,1678,0,8,7376,1837,1457,1528114,166,-604,-115,-1587
18824,17442,-542,-2192,-526,-46,57,7283,2014,-4,8,7363,1833,1490,1527999,166,-165,-258,-1559
18834,17390,-584,-2184,-530,-45,56,6999,1774,4,8,7351,1837,1507,1527488,166,264,-92,-1507
18844,17430,-566,-2178,-532,-45,63,7318,1958,-7,8,7337,1838,1537,1527072,166,713,-72,-1481
18854,17440,-540,-2242,-523,-44,59,7331,1591,-7,8,7336,1834,1555,1526452,166,734,-228,-1524
18864,17456,-578,-2190,-525,-46,53,7138,1900,-1,8,7325,1836,1571,1525873,166,1073,-132,-1469
18874,17482,-580,-2160,-525,-43,54,6783,1845,9,8,7308,1838,1601,1525353,166,1567,-35,-1406
18884,17490,-614,-2208,-525,-47,53,7118,1966,-1,8,7302,1847,1582,1524629,166,1761,248,-1259
18894,17488,-594,-2254,-523,-46,62,7468,1909,-13,8,7303,1852,1555,1524469,166,1692,393,-1176
18904,17484,-576,-2270,-528,-45,58,7158,1743,-3,8,7307,1853,1532,1524932,166,1539,427,-1143
18914,17490,-556,-2260,-528,-45,58,7492,1845,-14,8,7309,1851,1530,1525906,166,1450,347,-1170
18924,17468,-538,-2256,-528,-45,54,7209,1642,-6,8,7311,1845,1538,1527047,166,1369,177,-1236
18934,17414,-580,-2166,-524,-47,53,7059,1958,-1,8,7298,1848,1572,1528163,166,1730,259,-1212
18944,17490,-576,-2270,-523,-42,52,7391,1871,-12,8,7302,1849,1551,1529159,166,1586,294,-1185
18954,17512,-582,-2232,-516,-46,48,7054,1915,-1,8,7299,1851,1553,1530633,166,1642,354,-1161
18964,17488,-554,-2224,-516,-43,57,7345,1741,-9,8,7296,1848,1572,1532195,166,1715,274,-1207
18974,17498,-578,-2276,-525,-44,54,7492,2044,-14,8,7301,1850,1547,1533721,166,1555,316,-1175
18984,17446,-560,-2302,-526,-49,60,7529,1709,-16,8,7311,1849,1508,1535624,166,1249,276,-1166
18994,17414,-524,-2336,-519,-40,63,7862,1706,-25,8,7328,1842,1456,1538037,166,780,69,-1195
19004,17450,-538,-2266,-525,-41,50,7533,1737,-16,8,7331,1837,1446,1541000,166,682,-55,-1206
19014,17424,-532,-2284,-525,-43,56,7205,1719,-6,8,7337,1831,1425,1544100,166,495,-198,-1226
19024,17482,-544,-2332,-524,-48,55,7528,1758,-16,8,7350,1828,1390,1547405,166,164,-288,-1279
19034,17442,-576,-2266,-522,-47,59,7290,1980,-8,8,7353,1831,1388,1550875,166,97,-232,-1314
19044,17480,-514,-2296,-531,-43,53,7460,1705,-14,8,7359,1822,1358,1554415,166,-60,-425,-1275
19054,17436,-556,-2296,-531,-47,53,7577,2004,-18,8,7366,1821,1341,1558047,166,-238,-446,-1326
19064,17448,-568,-2274,-528,-38,54,7355,1777,-11,8,7369,1822,1339,1561729,166,-311,-418,-1370
19074,17464,-570,-2292,-526,-38,61,7621,1944,-20,8,7374,1824,1331,1565464,166,-439,-390,-1431
19084,17476,-584,-2274,-519,-46,58,7317,1876,-10,8,7376,1827,1338,1569240,166,-485,-315,-1504
19094,17446,-578,-2242,-524,-44,59,7532,2101,-17,8,7374,1830,1355,1573065,166,-423,-257,-1538
19104,17462,-568,-2244,-529,-41,58,7335,1864,-11,8,7371,1831,1365,1576955,166,-366,-238,-1543
19114,17468,-526,-2208,-524,-37,56,7135,1632,-5,8,7363,1825,1377,1580900,166,-180,-356,-1437
19124,17434,-586,-2260,-524,-40,55,7339,1857,-11,8,7364,1829,1383,1584904,166,-206,-269,-1486
19134,17470,-638,-2158,-527,-47,57,7095,2036,-3,8,7349,1840,1455,1588954,166,135,-16,-1562
19144,17458,-606,-2278,-531,-54,54,7390,1979,-14,8,7354,1846,1443,1592780,166,48,118,-1571
19154,17446,-596,-2280,-528,-52,59,7633,1807,-23,8,7358,1851,1428,1596722,166,-45,214,-1570
19164,17466,-578,-2288,-527,-47,64,7362,1922,-14,8,7363,1853,1406,1600791,166,-148,245,-1543
19174,17448,-544,-2312,-524,-50,58,7589,1736,-22,8,7372,1849,1356,1604980,166,-330,175,-1437
19184,17452,-592,-2270,-522,-49,56,7390,1948,-15,8,7375,1853,1357,1609267,166,-367,246,-1476
19194,17478,-574,-2246,-524,-43,60,7208,1726,-9,8,7372,1854,1372,1613601,166,-318,254,-1502
19204,17486,-574,-2270,-528,-42,59,7437,1894,-17,8,7373,1855,1368,1617997,166,-340,263,-1499
19214,17478,-574,-2284,-530,-46,59,7507,1619,-20,8,7377,1855,1353,1622445,166,-404,275,-1480
19224,17458,-606,-2218,-526,-41,53,7336,1843,-15,8,7371,1860,1399,1626925,166,-281,366,-1611
19234,17422,-550,-2296,-527,-38,57,7604,1763,-23,8,7377,1858,1358,1631434,166,-406,315,-1505
19244,17434,-558,-2252,-520,-44,57,7334,1824,-15,8,7376,1856,1358,1636018,166,-390,281,-1485
19254,17456,-504,-2234,-529,-47,59,7274,1555,-13,8,7373,1847,1355,1640666,166,-313,103,-1380
19264,17458,-526,-2268,-533,-52,54,7447,1765,-19,8,7375,1841,1337,1645394,166,-336,-5,-1308
19274,17456,-586,-2268,-535,-41,58,7365,2024,-17,8,7376,1844,1339,1650150,166,-360,45,-1345
19284,17460,-576,-2258,-531,-36,59,7370,1755,-18,8,7375,1845,1343,1654957,166,-354,68,-1361
19294,17410,-572,-2230,-528,-43,58,7225,1980,-14,8,7372,1846,1359,1659819,166,-288,84,-1377
19304,17438,-584,-2226,-525,-45,57,7366,1756,-19,8,7368,1849,1382,1664766,166,-207,126,-1410
19314,17468,-542,-2252,-525,-44,55,7116,1828,-11,8,7367,1845,1382,1669767,166,-189,60,-1387
19324,17438,-590,-2224,-522,-45,59,7336,1964,-18,8,7363,1849,1404,1674826,166,-109,118,-1413
19334,17478,-552,-2226,-526,-46,54,7229,1731,-15,8,7359,1846,1422,1679900,166,-28,75,-1420
19344,17432,-598,-2252,-525,-52,54,7362,1949,-19,8,7359,1851,1424,1684973,166,-29,155,-1422
19354,17450,-560,-2240,-520,-50,56,7273,1712,-16,8,7358,1850,1433,1690090,166,5,133,-1431
19364,17510,-616,-2348,-524,-51,54,7469,1864,-22,8,7369,1855,1385,1695242,169,-191,243,-1382
19374,17458,-548,-2276,-530,-42,52,7357,1643,-19,8,7372,1852,1370,1700534,166,-233,194,-1340
19384,17460,-528,-2246,-526,-35,56,7271,1874,-17,8,7369,1847,1370,1705878,166,-201,101,-1301
19394,17484,-588,-2228,-520,-37,63,7207,2110,-15,8,7365,1850,1392,1711288,166,-126,142,-1327
19404,17432,-614,-2222,-521,-41,59,7318,1895,-18,8,7360,1857,1416,1716750,166,-52,247,-1370
19414,17474,-586,-2262,-522,-38,62,7552,1933,-26,8,7360,1859,1414,1722207,166,-63,280,-1367
19424,17472,-558,-2252,-523,-38,57,7348,1816,-20,8,7359,1857,1418,1727719,166,-52,248,-1370
19434,17444,-546,-2214,-521,-45,54,7126,1742,-12,8,7354,1854,1444,1733278,166,34,188,-1410
19444,17462,-520,-2242,-523,-46,54,7350,1682,-19,8,7353,1848,1453,1738802,166,59,73,-1437
19454,17456,-544,-2188,-522,-40,54,7139,1772,-13,8,7344,1844,1487,1744347,166,200,19,-1453
19464,17476,-516,-2266,-524,-38,56,7350,1691,-19,8,7345,1838,1491,1749708,166,168,-99,-1527
19474,17454,-566,-2236,-525,-42,58,7279,1905,-17,8,7343,1838,1496,1755110,166,198,-95,-1512
19484,17482,-566,-2210,-522,-45,62,7113,1758,-12,8,7337,1839,1512,1760546,166,288,-89,-1473
19494,17432,-562,-2250,-523,-40,52,7323,1821,-18,8,7338,1838,1511,1765876,166,276,-95,-1482
19504,17464,-562,-2248,-521,-44,60,7512,1929,-24,8,7337,1838,1513,1771316,166,278,-103,-1487
19514,17486,-526,-2260,-519,-44,53,7392,1750,-20,8,7338,1833,1520,1776830,166,259,-191,-1561
19524,17498,-522,-2250,-523,-42,57,7231,1612,-15,8,7337,1827,1530,1782366,166,264,-282,-1621
19534,17450,-554,-2304,-519,-47,56,7407,1728,-20,8,7345,1826,1523,1787854,166,147,-313,-1742
19544,17470,-576,-2292,-526,-49,58,7495,1917,-23,8,7350,1828,1516,1793536,166,68,-295,-1810
19554,17442,-542,-2208,-525,-46,65,7314,1820,-18,8,7345,1826,1525,1799351,166,153,-324,-1738
19564,17470,-550,-2256,-519,-42,57,7479,1699,-22,8,7345,1825,1526,1805165,166,145,-349,-1755
19574,17452,-564,-2228,-515,-46,59,7311,1812,-17,8,7342,1825,1531,1811039,166,188,-336,-1707
19584,17480,-554,-2284,-520,-50,58,7509,1794,-23,8,7346,1824,1528,1816966,166,128,-360,-1775
19594,17432,-548,-2236,-527,-48,60,7313,1786,-17,8,7345,1823,1531,1822986,166,151,-380,-1757
19604,17468,-546,-2166,-522,-46,60,7118,1778,-11,8,7334,1821,1544,1829061,166,313,-384,-1580
19614,17502,-580,-2296,-525,-43,54,7302,1832,-17,8,7339,1823,1536,1835091,166,237,-359,-1641
19624,17452,-556,-2240,-521,-36,56,7390,1662,-19,8,7337,1822,1539,1841268,166,251,-366,-1630
19634,17432,-578,-2236,-525,-40,62,7325,1840,-17,8,7336,1825,1538,1847485,166,268,-326,-1587
19644,17446,-530,-2194,-526,-41,63,7174,1731,-13,8,7329,1822,1554,1853788,166,362,-375,-1543
19654,17432,-560,-2266,-522,-44,55,7344,1799,-18,8,7332,1821,1552,1859978,166,318,-380,-1592
19664,17466,-558,-2240,-528,-41,61,7176,1869,-13,8,7330,1821,1554,1866299,166,331,-382,-1581
19674,17460,-520,-2242,-523,-46,58,7288,1728,-17,8,7330,1816,1564,1872670,166,336,-459,-1646
19684,17448,-580,-2246,-521,-47,54,7338,1898,-18,8,7330,1819,1560,1878996,166,335,-416,-1608
19694,17446,-578,-2192,-523,-47,58,7164,1883,-12,8,7324,1821,1563,1885452,166,428,-363,-1458
19704,17448,-582,-2296,-525,-41,59,7336,1889,-18,8,7330,1824,1547,1891947,166,339,-331,-1495
19714,17472,-562,-2224,-529,-42,61,7200,1787,-14,8,7326,1824,1553,1898689,166,378,-325,-1461
19724,17488,-582,-2288,-528,-45,57,7355,1850,-20,8,7331,1826,1539,1905448,166,316,-295,-1472
19734,17474,-554,-2266,-526,-48,60,7448,1713,-23,8,7333,1826,1536,1912376,166,287,-312,-1501
19744,17490,-580,-2360,-528,-43,60,7580,1807,-27,8,7345,1828,1506,1919390,166,117,-298,-1597
19754,17408,-560,-2222,-523,-45,63,7420,1818,-22,8,7343,1828,1514,1926557,166,154,-296,-1578
19764,17500,-590,-2234,-525,-46,59,7288,1906,-18,8,7340,1831,1524,1933766,166,187,-253,-1566
19774,17454,-604,-2254,-526,-42,60,7407,2007,-22,8,7341,1836,1524,1940994,166,179,-188,-1560
19784,17482,-600,-2298,-524,-42,60,7532,1917,-27,8,7346,1841,1505,1948265,166,111,-135,-1544
19794,17474,-592,-2258,-526,-45,56,7381,1923,-22,8,7346,1843,1507,1955608,166,103,-97,-1555
19804,17464,-560,-2242,-524,-45,59,7300,1798,-19,8,7345,1843,1513,1962990,166,117,-109,-1562
19814,17462,-516,-2274,-519,-42,62,7404,1693,-22,8,7347,1837,1493,1970421,166,84,-179,-1513
19824,17448,-516,-2242,-526,-42,55,7261,1669,-18,8,7346,1831,1488,1977907,166,97,-247,-1475
19834,17474,-534,-2202,-522,-48,54,7152,1761,-15,8,7341,1828,1501,1985439,166,172,-283,-1427
19844,17466,-536,-2316,-520,-45,62,7292,1755,-19,8,7348,1825,1483,1993057,166,76,-331,-1497
19854,17458,-556,-2266,-522,-36,59,7414,1819,-23,8,7349,1824,1480,2000668,166,54,-340,-1513
19864,17456,-560,-2296,-523,-43,53,7550,1823,-27,8,7354,1824,1472,2008311,166,-10,-350,-1576
19874,17488,-520,-2220,-525,-48,55,7427,1771,-23,8,7350,1819,1466,2015947,166,44,-392,-1453
19884,17464,-540,-2204,-526,-42,53,7296,1762,-19,8,7344,1816,1467,2023595,166,116,-403,-1332
19894,17480,-530,-2314,-530,-48,53,7424,1741,-24,8,7351,1812,1461,2031309,166,29,-459,-1461
19904,17464,-574,-2220,-524,-47,56,7320,1814,-21,8,7348,1814,1466,2039012,166,78,-427,-1392
19914,17486,-504,-2246,-523,-50,58,7320,1689,-21,8,7347,1808,1458,2046818,166,91,-493,-1335
19924,17480,-560,-2244,-523,-42,57,7315,1811,-20,8,7346,1808,1458,2054597,166,105,-485,-1306
19934,17484,-596,-2236,-522,-39,52,7289,1929,-20,8,7343,1812,1463,2062435,166,130,-427,-1264
19944,17458,-552,-2258,-522,-39,48,7350,1827,-21,8,7344,1811,1463,2070365,166,119,-436,-1283
19954,17460,-558,-2272,-523,-43,59,7463,1805,-25,8,7346,1811,1463,2078347,166,89,-441,-1335
19964,17456,-580,-2304,-518,-45,57,7528,1899,-27,8,7352,1813,1465,2086379,166,15,-428,-1471
19974,17444,-576,-2268,-521,-44,57,7419,1877,-23,8,7354,1815,1470,2094469,166,-8,-410,-1529
19984,17468,-582,-2258,-525,-46,62,7314,1906,-20,8,7355,1818,1478,2102639,166,-14,-385,-1572
19994,17492,-572,-2210,-516,-44,57,7217,1865,-16,8,7349,1820,1494,2110906,166,46,-366,-1542
20004,17490,-612,-2218,-521,-42,56,7225,1969,-16,8,7345,1825,1515,2119289,169,93,-302,-1551
20014,17478,-572,-2290,-527,-44,55,7317,1926,-20,8,7349,1826,1501,2127711,166,47,-290,-1551
20024,17406,-538,-2310,-522,-42,60,7399,1868,-22,8,7356,1824,1469,2136184,166,-36,-315,-1520
20034,17496,-524,-2240,-524,-51,57,7348,1786,-21,8,7355,1820,1463,2144550,166,-11,-352,-1447
20044,17518,-566,-2230,-522,-54,53,7265,1830,-18,8,7352,1820,1473,2152929,166,26,-343,-1429
20054,17462,-518,-2288,-522,-52,50,7341,1774,-20,8,7357,1814,1456,2161442,166,-15,-393,-1415
20064,17486,-524,-2224,-524,-43,54,7269,1718,-18,8,7353,1810,1452,2169834,166,27,-421,-1315
20074,17456,-562,-2276,-524,-47,57,7342,1768,-20,8,7356,1811,1452,2178227,166,-2,-421,-1368
20084,17426,-542,-2246,-525,-54,57,7395,1698,-22,8,7356,1809,1449,2186663,166,3,-435,-1342
20094,17480,-538,-2284,-528,-53,58,7456,1759,-24,7,7359,1807,1444,2195139,166,-29,-461,-1376
20104,17484,-512,-2232,-522,-46,56,7381,1719,-22,7,7357,1802,1431,2203588,166,4,-496,-1243
20114,17472,-544,-2230,-527,-40,54,7302,1755,-20,7,7354,1800,1426,2211877,166,37,-495,-1151
20124,17440,-510,-2230,-526,-45,57,7288,1669,-19,7,7351,1795,1417,2220129,166,65,-534,-1054
20134,17416,-526,-2274,-518,-44,58,7370,1694,-22,7,7354,1792,1422,2228232,166,29,-577,-1159
20144,17436,-564,-2230,-518,-44,54,7327,1769,-20,7,7352,1793,1419,2236519,166,56,-550,-1079
20154,17452,-534,-2240,-516,-42,58,7292,1689,-18,7,7350,1791,1415,2244832,166,71,-563,-1026
20164,17444,-542,-2254,-526,-45,53,7351,1752,-20,7,7351,1790,1416,2253115,166,66,-574,-1040
20174,17472,-568,-2258,-526,-49,53,7363,1838,-21,7,7352,1791,1419,2261512,166,61,-557,-1060
20184,17458,-544,-2264,-526,-49,56,7394,1756,-22,7,7353,1790,1422,2270048,166,47,-570,-1102
20194,17462,-556,-2256,-522,-39,58,7347,1830,-20,7,7353,1790,1424,2278701,166,44,-565,-1115
20204,17448,-614,-2260,-525,-41,58,7363,1915,-21,7,7354,1797,1435,2287454,166,33,-503,-1180
20214,17482,-580,-2302,-524,-43,54,7447,1896,-24,7,7358,1800,1441,2296485,166,-18,-491,-1307
20224,17474,-592,-2254,-518,-42,61,7365,1920,-21,7,7358,1804,1453,2305637,166,-17,-456,-1357
20234,17464,-578,-2214,-526,-40,59,7282,1897,-18,7,7353,1807,1468,2314965,166,27,-428,-1339
20244,17474,-584,-2230,-527,-45,64,7197,1911,-16,7,7350,1810,1479,2324448,166,54,-398,-1336
20254,17502,-576,-2262,-520,-44,61,7280,1890,-18,7,7351,1812,1480,2334009,166,50,-380,-1339
20264,17456,-596,-2180,-530,-47,59,7197,1916,-16,7,7343,1817,1511,2343613,166,126,-339,-1350
20274,17438,-564,-2262,-529,-51,64,7278,1884,-20,7,7345,1818,1503,2353131,166,111,-330,-1331
20284,17414,-550,-2248,-524,-45,59,7334,1818,-21,7,7345,1817,1503,2362762,166,108,-339,-1335
20294,17446,-608,-2296,-521,-43,58,7396,1879,-23,7,7350,1822,1476,2372456,166,62,-277,-1260
20304,17462,-550,-2216,-520,-47,56,7321,1838,-21,7,7347,1821,1500,2382196,166,98,-295,-1319
20314,17456,-582,-2230,-521,-47,59,7270,1908,-19,7,7344,1824,1512,2391991,166,119,-274,-1334
20324,17424,-596,-2322,-527,-45,58,7355,1917,-22,7,7353,1828,1457,2401756,166,46,-214,-1158
20334,17436,-542,-2260,-519,-50,56,7372,1832,-22,7,7354,1825,1448,2411432,166,37,-229,-1124
20344,17460,-574,-2280,-521,-41,62,7449,1872,-25,7,7357,1827,1432,2421056,166,12,-211,-1081
20354,17418,-538,-2242,-529,-48,55,7389,1810,-23,7,7356,1824,1432,2430426,166,20,-233,-1069
20364,17434,-544,-2274,-530,-45,59,7453,1752,-26,7,7359,1823,1414,2439899,166,-1,-242,-1014
20374,17438,-534,-2294,-526,-53,53,7536,1725,-28,7,7364,1819,1383,2449032,166,-39,-256,-924
20384,17484,-522,-2264,-523,-46,57,7453,1709,-26,7,7365,1815,1366,2457342,166,-41,-281,-838
20394,17454,-594,-2218,-528,-42,55,7393,1772,-24,7,7361,1819,1395,2465052,166,-6,-256,-921
20404,17430,-526,-2242,-523,-40,57,7329,1714,-22,7,7359,1815,1391,2473957,166,3,-283,-878
20414,17452,-584,-2268,-518,-44,59,7361,1794,-23,7,7361,1818,1393,2482858,166,-10,-262,-912
20424,17482,-586,-2230,-521,-45,60,7306,1860,-21,7,7358,1821,1414,2491948,166,14,-244,-964
20434,17490,-550,-2246,-522,-44,56,7319,1775,-21,7,7356,1820,1418,2501650,166,26,-255,-966
20444,17470,-578,-2246,-529,-39,57,7324,1861,-22,7,7355,1822,1426,2511514,166,34,-240,-985
20454,17436,-596,-2260,-527,-44,57,7376,1930,-24,7,7356,1826,1425,2521564,166,25,-206,-992
20464,17502,-630,-2240,-522,-45,54,7326,2000,-22,7,7354,1832,1448,2531674,166,40,-155,-1066
20474,17438,-574,-2254,-526,-46,58,7351,1917,-23,7,7354,1834,1446,2542053,166,38,-143,-1058
20484,17434,-596,-2286,-526,-47,59,7435,1934,-27,7,7358,1837,1418,2552461,166,8,-99,-954
20494,17438,-598,-2258,-525,-44,57,7351,1953,-24,7,7359,1841,1420,2562455,166,2,-69,-967
20504,17478,-562,-2296,-527,-45,58,7414,1894,-26,7,7363,1840,1378,2572539,166,-25,-51,-799
20514,17524,-582,-2228,-521,-42,58,7328,1890,-23,7,7359,1842,1420,2581613,166,0,-61,-968
20524,17456,-576,-2216,-528,-44,60,7243,1876,-21,7,7355,1843,1464,2591824,166,29,-75,-1147
20534,17446,-542,-2246,-520,-39,59,7298,1810,-23,7,7354,1841,1470,2602490,166,33,-100,-1166
20544,17426,-552,-2218,-523,-40,61,7213,1791,-20,7,7350,1840,1501,2613231,166,58,-127,-1285
