t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
34567,12206,-1806,-4544,-495,-110,24,11432,3340,-171,4,12477,4008,150543,38349,98,-11692,-31028,-151602
34579,16720,-2284,-2520,-529,-137,-25,11384,3417,-166,7,12271,4207,150939,38396,166,-11524,-30899,-151997
34590,15662,-1718,-4594,-543,39,75,11467,3466,-174,7,12552,4337,150659,38427,165,-11777,-30708,-151582
34601,18024,-548,-4092,-526,-62,88,11521,3399,-177,7,12557,4298,150653,38480,165,-11770,-30723,-151449
34612,16660,170,-3934,-520,-9,29,11558,3305,-179,7,12590,4057,150178,38516,165,-11744,-30805,-150712
34623,17024,-882,-3562,-536,-12,34,11607,3222,-182,7,12558,4013,150172,38514,169,-11705,-30818,-150580
34634,18044,-1848,-2758,-535,-57,66,11542,3281,-179,7,12491,4048,150329,38543,165,-11646,-30800,-150657
34646,17302,-320,-4108,-512,-16,21,11599,3203,-181,7,12513,3963,150313,38563,166,-11655,-30851,-150500
34657,17612,-406,-3614,-541,-55,13,11599,3106,-182,7,12493,3898,150298,38579,165,-11622,-30880,-150351
34668,17854,-790,-2742,-529,-57,72,11512,3088,-177,7,12411,3871,150275,38589,165,-11532,-30874,-150201
34679,19070,-678,-4334,-511,-5,28,11508,3085,-175,4,12408,3871,150375,38652,98,-11532,-30874,-150201
34690,14882,-1092,-6642,-481,-102,34,11610,3090,-177,7,13203,3888,152074,38526,165,-12403,-31311,-152099
